stem,tp,fp,fn,n_gt,found,merges,splits,fp_inst,n_pred_inst,boundary_iou
austin2_r2c1,13633,10482,206731,67,2,0,0,36,38,0.02139134284506872
austin2_r2c2,34862,3922,193453,111,20,2,1,16,35,0.07401206198424766
austin2_r2c3,10873,747,159488,91,9,0,0,4,13,0.03555135326793523
austin2_r2c4,13182,1109,166443,123,11,0,2,12,25,0.03595566936736493
austin2_r3c0,42339,4906,171401,76,18,0,0,19,37,0.07853924796395773
austin2_r3c1,24543,4464,140127,75,17,1,0,8,24,0.07467667918231122
austin2_r3c2,3870,5806,147693,50,3,0,0,15,18,0.01859769875204227
austin2_r3c3,21810,1988,200574,84,14,0,0,13,27,0.05197970354388909
austin2_r3c4,13515,3427,171028,60,4,0,0,10,14,0.02017548762085732
austin2_r4c0,22042,1316,164887,107,19,1,0,8,26,0.07061498664886515
austin2_r4c1,38137,6872,85691,66,18,1,0,11,28,0.09881658407127576
austin2_r4c2,11979,1025,126920,80,13,0,1,9,23,0.05691419648085664
austin2_r4c3,24927,2890,160851,89,22,0,6,16,44,0.051352674745990944
austin2_r4c4,8125,1498,149642,58,6,0,0,20,26,0.011346998535871157
austin3_r0c0,3144,178,60898,14,0,0,0,12,12,0.015332197614991482
austin3_r0c1,9714,2989,46863,22,7,1,1,9,16,0.08624052004333695
austin3_r0c2,25913,1577,166177,75,14,0,0,13,27,0.07479251344707571
austin3_r0c3,4756,106,129314,65,5,0,0,3,8,0.021573930963420918
austin3_r0c4,11691,1014,157274,96,12,0,1,5,18,0.039156278187663346
austin3_r1c0,8567,1177,65659,32,5,0,0,13,18,0.03969401276954584
austin3_r1c1,50254,5148,90184,47,13,3,1,7,18,0.10358000067610966
austin3_r1c2,17990,1123,141040,79,10,0,0,6,16,0.06184547980337679
austin3_r1c3,11831,1258,161343,83,12,0,0,9,21,0.030921820303383897
austin3_r1c4,17522,1437,228845,140,11,0,0,15,26,0.030744048678077073
austin3_r2c0,11106,923,176907,77,12,0,0,9,21,0.027742780207020923
austin3_r2c1,19526,2096,163039,81,11,0,0,6,17,0.05980867188470618
austin3_r2c2,6595,342,121172,71,7,0,0,1,8,0.029558617934891153
austin3_r2c3,21430,1745,194949,116,16,0,0,5,21,0.05225255401105342
austin3_r2c4,2590,570,197977,86,4,0,0,4,8,0.011334784185709105
austin3_r3c0,8318,681,138678,67,6,0,1,5,12,0.035371505456719986
austin3_r3c1,34012,2916,166201,106,18,0,1,8,27,0.09914761798708267
austin3_r3c2,18269,1283,168036,114,17,0,0,13,30,0.0629004076878276
austin3_r3c3,20311,1043,195984,154,11,0,0,12,23,0.02836843696462763
austin3_r3c4,31664,3152,172011,110,9,1,0,19,27,0.02489130860522502
austin3_r4c0,9960,814,97443,47,5,0,0,5,10,0.05059931506849315
austin3_r4c1,22795,2952,179304,102,17,2,1,10,26,0.07000058398707441
austin3_r4c2,93133,20968,137928,73,35,6,1,33,63,0.1489064905079528
austin3_r4c3,51411,4932,83542,48,13,0,1,18,32,0.08109025107441756
austin3_r4c4,20385,2785,166218,122,18,0,0,12,30,0.04080056893223611
austin4_r0c0,67763,9399,115005,23,6,0,1,29,36,0.030509956942949407
austin4_r0c1,14619,1702,98458,40,6,0,0,4,10,0.06100200716281633
austin4_r0c2,7388,433,72456,31,5,0,0,4,9,0.040876683390546606
austin4_r0c3,0,0,1544,4,0,0,0,0,0,0.0
austin4_r0c4,2127,213,10557,9,2,0,0,0,2,0.0453781512605042
austin4_r1c0,28204,2590,152309,23,8,0,2,7,17,0.03825567267592684
austin4_r1c1,2319,13,64568,18,3,0,0,8,11,0.013191009285776274
austin4_r1c2,28803,189,26811,5,2,0,0,0,2,0.0689100415605309
austin4_r1c3,5348,541,5471,2,2,0,1,3,6,0.10176738882554162
austin4_r1c4,0,0,0,0,0,0,0,0,0,nan
austin4_r2c0,58837,16187,36658,12,8,0,2,11,21,0.08105335157318741
austin4_r2c1,19891,941,101294,20,6,0,0,3,9,0.07598075683182066
austin4_r2c2,48145,3227,204961,12,6,0,0,24,30,0.04696123127549447
austin4_r2c3,6543,145,14646,3,1,0,0,2,3,0.2152902993148215
austin4_r2c4,8557,273,10176,4,2,0,0,4,6,0.0891130727196301
austin4_r3c0,89113,11342,132539,25,15,0,2,18,35,0.04728476510224685
austin4_r3c1,2568,20,70433,21,4,0,1,0,5,0.01477871236538008
austin4_r3c2,8105,1006,62415,29,5,0,0,5,10,0.051452784503631964
austin4_r3c3,13722,2801,117571,49,8,0,3,6,17,0.044209590910533496
austin4_r3c4,98965,40017,128754,72,41,4,2,35,74,0.10315199554138155
austin4_r4c0,88904,14240,88565,54,30,0,2,14,46,0.07572737378771036
austin4_r4c1,13290,1164,79515,35,8,0,0,5,13,0.08371312065243464
austin4_r4c2,26181,1390,147648,63,13,0,1,8,22,0.07180548370408692
austin4_r4c3,10001,349,199894,87,8,0,0,3,11,0.03171649421291563
austin4_r4c4,35960,2888,192843,88,23,0,1,19,43,0.055903969523261876
austin5_r0c0,18169,2256,78609,36,11,0,1,9,21,0.08621250304853265
austin5_r0c1,344,179,34505,8,1,0,0,2,3,0.02526708495845345
austin5_r0c2,1528,58,16136,7,1,0,0,0,1,0.10918544194107452
austin5_r0c3,26127,1141,20140,12,5,0,1,3,9,0.13491547464239273
austin5_r0c4,54801,4207,168006,126,15,1,0,12,26,0.036345570547013914
austin5_r1c0,11636,953,123684,52,9,0,0,6,15,0.042804596204550634
austin5_r1c1,15853,2013,103468,44,8,0,0,13,21,0.0739843247131877
austin5_r1c2,3722,119,14491,8,2,0,0,6,8,0.060582372483877274
austin5_r1c3,0,0,9808,4,0,0,0,0,0,0.0
austin5_r1c4,9115,3675,173448,53,4,1,0,21,24,0.01666621130570203
austin5_r2c0,18771,1391,100691,53,11,0,0,5,16,0.05768120862332372
austin5_r2c1,25780,3000,103287,46,11,0,1,11,23,0.0761045036734425
austin5_r2c2,31556,1452,61119,31,14,0,2,13,29,0.1506968280881684
austin5_r2c3,3716,146,10743,7,1,0,0,0,1,0.11186264308012488
austin5_r2c4,8233,1797,111588,24,6,0,1,4,11,0.01967459545494739
austin5_r3c0,5067,359,61483,38,2,0,0,1,3,0.04211801116867389
austin5_r3c1,14071,932,116983,44,7,0,0,11,18,0.05155104734776114
austin5_r3c2,28280,2664,73855,34,16,0,0,5,21,0.11191714020876153
austin5_r3c3,9018,912,68011,28,5,0,0,7,12,0.055351152472676114
austin5_r3c4,0,968,611,4,0,0,0,6,6,0.0
austin5_r4c0,9157,1924,143488,54,6,0,0,7,13,0.01448507330860272
austin5_r4c1,29851,1776,100361,47,16,0,1,6,23,0.11173364245234416
austin5_r4c2,28372,1832,105517,42,10,0,0,14,24,0.09289754085554479
austin5_r4c3,12321,764,75205,27,6,0,1,6,13,0.07563678786700369
austin5_r4c4,9169,2172,14663,12,5,0,1,5,11,0.04375079953946527
chicago1_r0c0,153398,113217,147955,348,208,149,7,79,145,0.09198471893760232
chicago1_r0c1,188115,157033,114800,312,215,167,2,77,127,0.10181888438077889
chicago1_r0c2,131209,87756,146741,326,193,131,1,63,126,0.11856202969860642
chicago1_r0c3,118540,92888,113186,187,136,117,0,41,60,0.09278024065864471
chicago1_r0c4,82456,9423,170928,79,20,5,0,37,52,0.07541664328601089
chicago1_r1c0,92061,72141,225833,207,104,82,1,49,72,0.06670164035110167
chicago1_r1c1,67603,48374,84702,169,99,60,0,43,82,0.09480263252639007
chicago1_r1c2,80143,97414,84297,205,138,105,2,66,101,0.09387724566897156
chicago1_r1c3,121589,76100,105360,62,25,11,1,38,53,0.04816944145007386
chicago1_r1c4,0,77375,105816,3,0,0,0,37,37,0.0
chicago1_r2c0,103600,12987,112620,9,2,0,1,23,26,0.01388237501172498
chicago1_r2c1,18144,6848,23109,14,2,0,0,19,21,0.01751117734724292
chicago1_r2c2,63485,12729,138981,6,2,0,0,17,19,0.008865468071915685
chicago1_r2c3,39671,109886,128325,21,4,1,0,59,62,0.01361261343844532
chicago1_r2c4,0,109733,54369,5,0,0,0,29,29,0.0
chicago1_r3c0,2282,388,7878,5,2,0,0,0,2,0.055291102160380814
chicago1_r3c1,120998,3358,160582,13,4,0,0,29,33,0.007774846086191733
chicago1_r3c2,583,195,46722,22,2,0,0,0,2,0.00638044771277171
chicago1_r3c3,1008,1252,22218,10,1,0,0,5,6,0.030013642564802184
chicago1_r3c4,2129,612,5541,3,1,0,0,3,4,0.031265758951084216
chicago1_r4c0,0,0,4073,4,0,0,0,0,0,0.0
chicago1_r4c1,1522,104,7518,3,1,0,0,2,3,0.04079159935379645
chicago1_r4c2,0,0,18442,6,0,0,0,0,0,0.0
chicago1_r4c3,56202,19352,24062,10,2,0,0,16,18,0.032635591520096305
chicago1_r4c4,74063,19318,97518,20,5,0,0,12,17,0.027187691231751028
chicago2_r0c0,266442,28581,141891,47,15,3,2,39,53,0.04720490813562641
chicago2_r0c1,23882,6694,145385,72,16,0,1,5,22,0.034863314208572395
chicago2_r0c2,59670,12898,184001,229,71,9,0,28,90,0.07634001799036987
chicago2_r0c3,80505,8773,176814,189,62,9,4,17,74,0.07777591642172914
chicago2_r0c4,95589,26073,236773,327,114,48,3,49,118,0.08508522085085221
chicago2_r1c0,81258,23526,199598,257,75,20,1,58,114,0.052856716516894914
chicago2_r1c1,101929,60493,214792,261,114,54,1,60,121,0.05619659616192744
chicago2_r1c2,75907,32842,235280,312,109,41,2,57,127,0.0582367263873242
chicago2_r1c3,85227,30708,212242,238,100,27,1,43,117,0.052763439234573765
chicago2_r1c4,131566,63201,205922,292,152,79,4,56,133,0.07251037010836361
chicago2_r2c0,168136,113522,196918,289,168,126,4,80,126,0.06246229622217018
chicago2_r2c1,216766,141433,195244,217,161,141,0,73,93,0.05728307904290812
chicago2_r2c2,236526,176546,146283,285,210,179,4,62,97,0.05761053997404931
chicago2_r2c3,263978,180186,140705,247,182,155,3,75,105,0.06408693157366231
chicago2_r2c4,190955,136717,193285,276,193,154,3,79,121,0.05986025351724338
chicago2_r3c0,145141,120968,176997,337,218,179,2,69,110,0.05795782018380192
chicago2_r3c1,203261,177829,118886,342,280,253,1,44,72,0.06229896000115395
chicago2_r3c2,184518,181593,125796,339,250,222,2,47,77,0.06362498148871149
chicago2_r3c3,162140,136977,154919,286,192,149,0,58,101,0.059465194294808094
chicago2_r3c4,117552,93277,214679,347,188,140,1,72,121,0.05828413801465629
chicago2_r4c0,192721,185402,139977,340,260,227,2,80,115,0.06093894773328712
chicago2_r4c1,263343,261055,82550,402,334,310,2,31,57,0.06160181473700491
chicago2_r4c2,195855,172583,131207,312,238,204,1,43,78,0.05693161608628306
chicago2_r4c3,205416,197074,112181,346,246,220,1,28,55,0.06453963347317289
chicago2_r4c4,207489,197017,139643,398,306,275,6,70,107,0.06529945486916248
chicago3_r0c0,9029,1687,140584,133,14,2,1,14,27,0.02583579031532657
chicago3_r0c1,31218,4195,161561,117,16,2,0,13,27,0.025395552830767054
chicago3_r0c2,26403,8340,150699,68,17,1,2,37,55,0.04616485469611984
chicago3_r0c3,18567,11482,147295,95,17,1,0,43,59,0.03289797139864475
chicago3_r0c4,43961,13042,138027,87,12,2,1,19,30,0.027530306968830492
chicago3_r1c0,29147,7971,205011,213,31,9,3,47,72,0.0509738419781072
chicago3_r1c1,16776,7041,192509,174,20,5,1,30,46,0.023038379143821938
chicago3_r1c2,15002,38673,209134,157,13,0,2,36,51,0.019238107351818877
chicago3_r1c3,35358,13599,168424,171,37,7,1,14,45,0.043414665509370884
chicago3_r1c4,66011,20293,125279,149,54,16,0,19,57,0.08828996282527882
chicago3_r2c0,11439,2389,153226,162,23,5,1,10,29,0.024366728021737224
chicago3_r2c1,13174,2880,206677,134,16,0,0,19,35,0.013171584796227835
chicago3_r2c2,12689,5060,185574,144,15,2,0,20,33,0.02217961136260304
chicago3_r2c3,67987,32790,205425,185,41,15,1,41,68,0.03317052785540784
chicago3_r2c4,54920,20177,173131,188,57,17,1,37,78,0.04875083343138408
chicago3_r3c0,66783,8593,190095,214,60,9,5,23,79,0.0856842105263158
chicago3_r3c1,43237,8627,201639,162,26,1,1,27,53,0.03732935823003295
chicago3_r3c2,44710,13443,229135,211,48,19,3,21,53,0.03409815168897387
chicago3_r3c3,31344,13533,189220,139,30,7,2,26,51,0.04040544052672616
chicago3_r3c4,59506,15142,153077,119,45,17,0,22,50,0.06613180515759312
chicago3_r4c0,72195,24227,218877,273,89,8,4,56,141,0.060173297459872536
chicago3_r4c1,33779,8028,214869,124,30,4,3,29,58,0.032431479686260686
chicago3_r4c2,68949,13980,171716,121,43,6,3,21,61,0.030422535211267605
chicago3_r4c3,75514,14003,168459,141,44,10,3,23,60,0.049892878010777124
chicago3_r4c4,73847,14538,169312,148,49,14,3,21,59,0.0468081880212282
chicago4_r0c0,45828,5720,193007,176,35,8,2,19,48,0.06473329119691915
chicago4_r0c1,51658,13777,207015,164,44,9,3,30,68,0.04565752794392271
chicago4_r0c2,27262,12823,49232,39,11,3,1,18,27,0.044582226158842636
chicago4_r0c3,16712,6447,101332,31,10,1,1,11,21,0.024667591887899
chicago4_r0c4,32279,9155,151064,73,26,3,3,14,40,0.04209745670287484
chicago4_r1c0,16660,2622,154538,129,17,1,2,13,31,0.036236658321254445
chicago4_r1c1,27703,7689,159855,97,20,3,2,23,42,0.026605845442536327
chicago4_r1c2,9345,2985,69359,26,4,1,0,1,4,0.02017087428534721
chicago4_r1c3,11420,4344,156557,53,11,3,1,20,29,0.017005809236361275
chicago4_r1c4,80528,12069,148151,80,25,1,2,35,61,0.033382954968366206
chicago4_r2c0,35827,4021,199574,201,46,4,2,28,72,0.06056577611961633
chicago4_r2c1,59088,13804,217027,186,49,14,3,27,65,0.04090741379925969
chicago4_r2c2,36670,17331,207352,93,25,8,2,51,70,0.03456794480422085
chicago4_r2c3,29826,17998,192215,136,32,9,3,19,45,0.033999674955306355
chicago4_r2c4,47748,16305,197069,197,49,8,2,25,68,0.03934767800617062
chicago4_r3c0,19838,4016,246488,68,10,0,3,19,32,0.03516765977333801
chicago4_r3c1,18785,5539,157050,121,23,5,4,19,41,0.02948041297811048
chicago4_r3c2,5301,1614,116382,61,8,1,1,11,19,0.02184003166264887
chicago4_r3c3,943,398,119858,37,1,0,0,2,3,0.008229788607390673
chicago4_r3c4,18165,5866,159949,48,12,2,0,9,19,0.0404214237743452
chicago4_r4c0,40484,5265,235020,137,16,1,0,33,48,0.026763773638662346
chicago4_r4c1,34676,11146,207792,156,33,6,2,27,56,0.03409699585265445
chicago4_r4c2,13385,4647,141295,85,14,4,1,26,37,0.02662986330178759
chicago4_r4c3,42949,16681,175101,137,25,5,0,21,41,0.024241393965150872
chicago4_r4c4,39128,17736,160293,116,27,3,0,25,49,0.025163479844383742
chicago5_r0c0,4238,1035,258444,9,1,0,0,10,11,0.0292235863738544
chicago5_r0c1,10695,2915,178716,188,14,2,0,16,28,0.018328779599271403
chicago5_r0c2,20708,4479,189072,170,19,3,1,10,27,0.01874110248139405
chicago5_r0c3,19254,15772,143036,117,14,1,1,27,41,0.028957286432160802
chicago5_r0c4,54972,33152,114209,119,36,11,0,21,46,0.056692145630560825
chicago5_r1c0,21972,1356,183421,51,11,0,0,9,20,0.0422727927408901
chicago5_r1c1,6490,699,108672,73,2,0,0,16,18,0.013518197573656845
chicago5_r1c2,4592,1080,149612,68,4,0,0,12,16,0.01963185488500249
chicago5_r1c3,8017,3372,181565,53,11,3,0,16,24,0.019900868333768123
chicago5_r1c4,25806,3659,143511,107,22,3,3,15,37,0.03346805993690852
chicago5_r2c0,56103,5894,172935,87,17,2,0,22,37,0.038802660753880266
chicago5_r2c1,102604,10066,240681,60,9,0,0,83,92,0.01313749353962088
chicago5_r2c2,7353,600,57537,37,2,0,0,7,9,0.012897044734320878
chicago5_r2c3,5834,1825,92061,17,7,2,0,9,14,0.03541112921203807
chicago5_r2c4,46200,17032,116084,82,28,8,2,31,53,0.03735566181537241
chicago5_r3c0,36501,4848,189759,55,6,0,0,16,22,0.019474624417957654
chicago5_r3c1,34660,21043,205951,62,12,1,2,25,38,0.02735125871372658
chicago5_r3c2,1305,58,66625,17,0,0,0,1,1,0.004253994604689769
chicago5_r3c3,0,0,50080,2,0,0,0,0,0,0.0
chicago5_r3c4,3926,1198,12871,9,5,1,0,3,7,0.02619107009229234
chicago5_r4c0,29461,3801,224607,116,22,2,0,29,49,0.05010300462549073
chicago5_r4c1,59175,14053,280718,141,39,4,2,41,78,0.03324836997084959
chicago5_r4c2,17531,4049,46465,29,4,0,0,7,11,0.01860799164272656
chicago5_r4c3,8449,2213,59340,16,3,0,0,11,14,0.019705235729989414
chicago5_r4c4,64448,21094,125373,61,32,5,0,20,47,0.03787383559405132
kitsap1_r0c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r0c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r0c2,0,0,6004,4,0,0,0,0,0,0.0
kitsap1_r0c3,0,0,14754,13,0,0,0,0,0,0.0
kitsap1_r0c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r1c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r1c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r1c2,0,0,7468,9,0,0,0,0,0,0.0
kitsap1_r1c3,0,0,2650,4,0,0,0,0,0,0.0
kitsap1_r1c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c2,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c3,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c2,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c3,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c2,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c3,0,0,11325,6,0,0,0,0,0,0.0
kitsap1_r4c4,0,0,7323,7,0,0,0,0,0,0.0
kitsap2_r0c0,0,0,0,0,0,0,0,0,0,nan
kitsap2_r0c1,0,0,7475,2,0,0,0,0,0,0.0
kitsap2_r0c2,0,0,30256,11,0,0,0,0,0,0.0
kitsap2_r0c3,0,0,38390,16,0,0,0,0,0,0.0
kitsap2_r0c4,0,0,18981,10,0,0,0,0,0,0.0
kitsap2_r1c0,0,0,3845,5,0,0,0,0,0,0.0
kitsap2_r1c1,0,0,0,0,0,0,0,0,0,nan
kitsap2_r1c2,0,0,0,0,0,0,0,0,0,nan
kitsap2_r1c3,0,0,9772,8,0,0,0,0,0,0.0
kitsap2_r1c4,0,0,6773,7,0,0,0,0,0,0.0
kitsap2_r2c0,0,0,0,0,0,0,0,0,0,nan
kitsap2_r2c1,0,0,3674,4,0,0,0,0,0,0.0
kitsap2_r2c2,0,0,0,0,0,0,0,0,0,nan
kitsap2_r2c3,0,0,26567,20,0,0,0,0,0,0.0
kitsap2_r2c4,0,0,21442,15,0,0,0,0,0,0.0
kitsap2_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap2_r3c1,0,0,18445,15,0,0,0,0,0,0.0
kitsap2_r3c2,0,0,4529,2,0,0,0,0,0,0.0
kitsap2_r3c3,0,0,2357,4,0,0,0,0,0,0.0
kitsap2_r3c4,0,0,0,0,0,0,0,0,0,nan
kitsap2_r4c0,0,0,18788,3,0,0,0,0,0,0.0
kitsap2_r4c1,0,0,7143,7,0,0,0,0,0,0.0
kitsap2_r4c2,0,0,24676,15,0,0,0,0,0,0.0
kitsap2_r4c3,0,0,2106,2,0,0,0,0,0,0.0
kitsap2_r4c4,0,0,0,0,0,0,0,0,0,nan
kitsap3_r0c0,0,0,0,0,0,0,0,0,0,nan
kitsap3_r0c1,0,0,0,0,0,0,0,0,0,nan
kitsap3_r0c2,0,0,80348,30,0,0,0,0,0,0.0
kitsap3_r0c3,0,0,103992,38,0,0,0,0,0,0.0
kitsap3_r0c4,0,0,94118,26,0,0,0,0,0,0.0
kitsap3_r1c0,0,0,0,0,0,0,0,0,0,nan
kitsap3_r1c1,0,0,25862,10,0,0,0,0,0,0.0
kitsap3_r1c2,0,0,92657,37,0,0,0,0,0,0.0
kitsap3_r1c3,0,0,114871,33,0,0,0,0,0,0.0
kitsap3_r1c4,0,0,63100,17,0,0,0,0,0,0.0
kitsap3_r2c0,0,0,0,0,0,0,0,0,0,nan
kitsap3_r2c1,0,0,80652,27,0,0,0,0,0,0.0
kitsap3_r2c2,0,0,132973,50,0,0,0,0,0,0.0
kitsap3_r2c3,0,0,52135,16,0,0,0,0,0,0.0
kitsap3_r2c4,0,0,98748,34,0,0,0,0,0,0.0
kitsap3_r3c0,0,0,26583,10,0,0,0,0,0,0.0
kitsap3_r3c1,0,0,93961,33,0,0,0,0,0,0.0
kitsap3_r3c2,0,0,35484,17,0,0,0,0,0,0.0
kitsap3_r3c3,0,0,86261,33,0,0,0,0,0,0.0
kitsap3_r3c4,0,0,72279,30,0,0,0,0,0,0.0
kitsap3_r4c0,0,0,10231,3,0,0,0,0,0,0.0
kitsap3_r4c1,0,0,24410,11,0,0,0,0,0,0.0
kitsap3_r4c2,0,0,128028,45,0,0,0,0,0,0.0
kitsap3_r4c3,0,0,76663,38,0,0,0,0,0,0.0
kitsap3_r4c4,0,0,33997,16,0,0,0,0,0,0.0
kitsap4_r0c0,1199,857,7175,5,2,0,0,3,5,0.014516661167931376
kitsap4_r0c1,2989,1524,24424,17,2,0,0,8,10,0.011043912700499606
kitsap4_r0c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r0c3,0,0,0,0,0,0,0,0,0,nan
kitsap4_r0c4,0,0,153428,93,0,0,0,0,0,0.0
kitsap4_r1c0,0,0,0,0,0,0,0,0,0,nan
kitsap4_r1c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r1c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r1c3,0,0,42829,23,0,0,0,0,0,0.0
kitsap4_r1c4,0,0,36337,23,0,0,0,0,0,0.0
kitsap4_r2c0,0,60,35492,3,0,0,0,1,1,0.0
kitsap4_r2c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r2c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r2c3,0,0,40,1,0,0,0,0,0,0.0
kitsap4_r2c4,0,0,25940,13,0,0,0,0,0,0.0
kitsap4_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap4_r3c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r3c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r3c3,0,0,362,1,0,0,0,0,0,0.0
kitsap4_r3c4,2020,15,29193,11,0,0,0,6,6,0.050085050085050084
kitsap4_r4c0,0,0,0,0,0,0,0,0,0,nan
kitsap4_r4c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r4c2,0,0,1883,2,0,0,0,0,0,0.0
kitsap4_r4c3,47,173,29625,12,0,0,0,4,4,0.0018192844147968466
kitsap4_r4c4,135,14,78548,27,0,0,0,2,2,0.0005300821627352239
kitsap5_r0c0,863,126,43398,33,1,0,0,3,4,0.015113814394986637
kitsap5_r0c1,1459,375,44264,37,3,0,0,1,4,0.013190578158458244
kitsap5_r0c2,10445,1402,69083,10,2,0,0,1,3,0.024172152893780094
kitsap5_r0c3,0,0,9129,9,0,0,0,0,0,0.0
kitsap5_r0c4,1406,390,1042,3,1,0,0,0,1,0.013595166163141994
kitsap5_r1c0,1650,1551,6642,4,1,0,0,0,1,0.003805899143672693
kitsap5_r1c1,3778,1491,22746,21,5,0,0,0,5,0.036983495964341646
kitsap5_r1c2,0,0,106,1,0,0,0,0,0,0.0
kitsap5_r1c3,0,0,0,0,0,0,0,0,0,nan
kitsap5_r1c4,0,0,0,0,0,0,0,0,0,nan
kitsap5_r2c0,1266,709,6690,6,1,0,0,0,1,0.0103463787674314
kitsap5_r2c1,0,0,8818,7,0,0,0,0,0,0.0
kitsap5_r2c2,3654,1360,10463,19,4,0,0,3,7,0.05820836621941594
kitsap5_r2c3,147,399,109,2,1,0,0,4,5,0.11711711711711711
kitsap5_r2c4,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c1,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c2,4630,830,5547,8,5,1,0,1,5,0.06807446512920255
kitsap5_r3c3,0,0,0,0,0,0,0,0,0,nan
kitsap5_r3c4,0,0,0,0,0,0,0,0,0,nan
kitsap5_r4c0,0,0,9774,9,0,0,0,0,0,0.0
