stem,tp,fp,fn,n_gt,found,merges,splits,fp_inst,n_pred_inst,boundary_iou
austin2_r4c1,52385,6883,71443,66,27,1,1,3,30,0.13846642997191458
austin2_r4c2,54871,6573,84028,80,34,1,1,11,45,0.1535850049011404
austin2_r4c3,76891,12975,108887,89,48,4,5,15,64,0.11134683940526911
austin2_r4c4,66212,14801,91555,58,26,2,0,7,31,0.05478952360107974
austin3_r0c0,26646,5329,37396,14,7,0,0,3,10,0.04692982456140351
austin3_r0c1,32530,3155,24047,22,15,0,1,1,17,0.19378225608257557
austin3_r0c2,74413,6708,117677,75,36,1,0,5,40,0.1436499603591249
austin3_r0c3,32959,2901,101111,65,22,0,0,5,27,0.09538374398187482
austin3_r0c4,44304,4660,124661,96,31,0,1,8,40,0.09047384210742612
austin3_r1c0,27644,3110,46582,32,15,0,1,3,19,0.1205055080243807
austin3_r1c1,65613,5757,74825,47,19,2,1,16,34,0.13734817492785337
austin3_r1c2,55745,4653,103285,79,30,1,2,7,38,0.14803761339681187
austin3_r1c3,47891,9219,125283,83,28,1,2,4,33,0.09887715074406923
austin3_r1c4,51019,3925,195348,140,32,1,1,9,40,0.08292633804944363
austin3_r2c0,46013,4554,142000,77,26,0,0,6,32,0.08742983114020136
austin3_r2c1,46690,3648,135875,81,22,0,0,5,27,0.1243173634130637
austin3_r2c2,22276,2653,105491,71,19,1,0,3,21,0.08797608776038457
austin3_r2c3,62775,6342,153604,116,34,0,1,15,50,0.11988047405206469
austin3_r2c4,31340,2842,169227,86,25,0,2,10,37,0.06874432677760968
austin3_r3c0,17766,4196,129230,67,9,0,0,3,12,0.051841142452496165
austin3_r3c1,84040,8236,116173,106,42,1,0,6,46,0.17756622516556292
austin3_r3c2,52147,6629,134158,114,33,2,1,9,41,0.11678686623418984
austin3_r3c3,75950,9216,140345,154,45,3,1,7,50,0.10522779196344577
austin3_r3c4,71916,7920,131759,110,29,0,1,3,33,0.06271000601280373
austin3_r4c0,22798,1644,84605,47,10,0,0,0,10,0.10681874947964366
austin3_r4c1,55579,5831,146520,102,30,2,0,5,33,0.13980839484082608
austin3_r4c2,141542,24944,89519,73,35,3,1,7,40,0.1946802689870625
austin3_r4c3,85518,9847,49435,48,23,0,2,3,28,0.13020975211114139
austin3_r4c4,83870,12561,102733,122,51,2,1,3,53,0.10536762315418442
austin4_r0c0,112725,17510,70043,23,13,0,0,5,18,0.06066194312336213
austin4_r0c1,38283,3706,74794,40,14,0,0,4,18,0.13605665681013399
austin4_r0c2,12032,870,67812,31,7,0,0,2,9,0.06465358514387921
austin4_r0c3,18,0,1526,4,1,0,0,0,1,0.0074487895716946
austin4_r0c4,8841,770,3843,9,6,0,0,2,8,0.21836555360281196
austin4_r1c0,132724,21032,47789,23,13,0,3,6,22,0.08002372671142387
austin4_r1c1,29830,1787,37057,18,8,0,0,9,17,0.109285467725233
austin4_r1c2,52174,1424,3440,5,3,0,0,0,3,0.15846524432209222
austin4_r1c3,6258,1038,4561,2,1,0,0,0,1,0.07752750130958617
austin4_r1c4,0,0,0,0,0,0,0,0,0,nan
austin4_r2c0,52837,12697,42658,12,7,0,1,2,10,0.0720333196777277
austin4_r2c1,62166,4882,59019,20,10,0,0,1,11,0.13244876758900745
austin4_r2c2,223982,12188,29124,12,10,0,1,8,19,0.08875951634572324
austin4_r2c3,19719,2379,1470,3,2,0,0,0,2,0.19640424952329066
austin4_r2c4,14578,1229,4155,4,3,0,0,0,3,0.14853113983548766
austin4_r3c0,151317,24887,70335,25,17,0,0,6,23,0.05517241379310345
austin4_r3c1,26244,2515,46757,21,13,0,0,6,19,0.09722649283561896
austin4_r3c2,28561,4486,41959,29,12,1,0,5,16,0.10909090909090909
austin4_r3c3,44130,7881,87163,49,21,1,2,7,29,0.10219385052825244
austin4_r3c4,155306,25645,72413,72,56,1,1,8,64,0.16825166948266151
austin4_r4c0,83739,13005,93730,54,32,0,0,5,37,0.09629941971367187
austin4_r4c1,31656,2429,61149,35,15,0,0,4,19,0.11542305853722133
austin4_r4c2,63754,5985,110075,63,24,1,1,2,26,0.12822889479718028
austin4_r4c3,44148,3722,165747,87,20,0,0,6,26,0.10171161424928522
austin4_r4c4,103154,12017,125649,88,45,2,1,8,52,0.13766770196279338
austin5_r0c0,45316,9058,51462,36,21,0,2,11,34,0.1384109399342219
austin5_r0c1,23857,5108,10992,8,4,1,0,3,6,0.12035337310692978
austin5_r0c2,16670,696,994,7,2,0,0,0,2,0.4046361502347418
austin5_r0c3,34632,1670,11635,12,4,0,0,2,6,0.17272309107635694
austin5_r0c4,79910,7028,142897,126,23,0,0,4,27,0.05619153865957264
austin5_r1c0,39603,5640,95717,52,20,0,1,1,22,0.08178523528236738
austin5_r1c1,54311,5886,65010,44,21,1,0,8,28,0.1510494026477236
austin5_r1c2,9874,342,8339,8,3,0,1,0,4,0.15716143414452907
austin5_r1c3,0,0,9808,4,0,0,0,0,0,0.0
austin5_r1c4,35489,3641,147074,53,10,0,0,8,18,0.0305699065770806
austin5_r2c0,47506,6227,71956,53,29,2,1,3,31,0.1091036865684753
austin5_r2c1,70038,8528,59029,46,25,0,1,6,32,0.1684119428818693
austin5_r2c2,49826,5636,42849,31,19,0,3,5,27,0.20854467420991027
austin5_r2c3,4146,671,10313,7,1,0,0,1,2,0.0866062437059416
austin5_r2c4,20199,8797,99622,24,8,0,0,4,12,0.0409079873755766
austin5_r3c0,22860,2951,43690,38,11,0,0,1,12,0.09105738421205942
austin5_r3c1,46534,5075,84520,44,20,0,0,8,28,0.11318294827481656
austin5_r3c2,50634,6092,51501,34,19,0,0,2,21,0.16384335511130238
austin5_r3c3,29099,4415,47930,28,12,0,2,5,19,0.13522458628841608
austin5_r3c4,0,1575,611,4,0,0,0,1,1,0.0
austin5_r4c0,40689,8390,111956,54,19,0,0,2,21,0.05246741017567607
austin5_r4c1,52389,5884,77823,47,24,0,0,4,28,0.13395070948469007
austin5_r4c2,49946,5125,83943,42,17,0,1,5,23,0.13957064649074244
austin5_r4c3,36061,4172,51465,27,15,0,2,3,20,0.14201014066077855
austin5_r4c4,12897,2394,10935,12,5,0,0,3,8,0.08391514500537058
chicago1_r0c0,192717,64504,108636,348,254,139,2,27,144,0.12645243595490122
chicago1_r0c1,205471,70113,97444,312,222,116,3,21,130,0.14153018604112674
chicago1_r0c2,157216,44307,120734,326,200,82,1,31,150,0.1365332444469135
chicago1_r0c3,171167,42224,60559,187,141,91,0,14,64,0.1277873703162586
chicago1_r0c4,189374,15011,64010,79,43,20,0,9,32,0.10298812228581289
chicago1_r1c0,256061,42441,61833,207,156,93,1,13,77,0.11914178902313485
chicago1_r1c1,82372,19134,69933,169,102,20,0,16,98,0.1395849850056875
chicago1_r1c2,113189,32967,51251,205,153,42,2,12,125,0.1446007158036014
chicago1_r1c3,168146,47427,58803,62,35,13,1,11,34,0.08213864500065522
chicago1_r1c4,36788,9995,69028,3,2,0,0,12,14,0.014799518155222853
chicago1_r2c0,188078,12994,28142,9,3,0,0,0,3,0.021929824561403508
chicago1_r2c1,29254,54693,11999,14,5,1,0,8,12,0.0506048730618504
chicago1_r2c2,161367,14619,41099,6,4,0,0,8,12,0.04227026223906099
chicago1_r2c3,110746,86968,57250,21,14,5,0,18,27,0.031045136010850728
chicago1_r2c4,32412,44731,21957,5,4,0,0,13,17,0.04529932399470346
chicago1_r3c0,4640,1932,5520,5,2,0,0,3,5,0.061752988047808766
chicago1_r3c1,233553,104211,48027,13,7,5,0,1,3,0.01059705350219695
chicago1_r3c2,8009,17299,39296,22,8,2,0,1,7,0.017103153393907
chicago1_r3c3,10137,15090,13089,10,2,0,0,5,7,0.026433026433026433
chicago1_r3c4,6378,32133,1292,3,2,0,0,3,5,0.045078888054094664
chicago1_r4c0,0,0,4073,4,0,0,0,0,0,0.0
chicago1_r4c1,1345,72,7695,3,1,0,0,2,3,0.020727580372250424
chicago1_r4c2,5430,712,13012,6,1,0,0,2,3,0.10058697972251868
chicago1_r4c3,71377,11777,8887,10,4,1,1,3,7,0.04242538013891496
chicago1_r4c4,100143,28256,71438,20,10,4,0,3,9,0.03570471237870584
chicago2_r0c0,312184,34964,96149,47,20,5,2,11,28,0.0824678789869053
chicago2_r0c1,125713,42070,43554,72,30,9,0,10,31,0.08929719797887001
chicago2_r0c2,148160,31488,95511,229,147,36,2,28,141,0.13548213020944586
chicago2_r0c3,165904,36687,91415,189,119,47,2,14,88,0.10620046858796267
chicago2_r0c4,217686,78849,114676,327,232,149,1,19,103,0.09745246073721184
chicago2_r1c0,167337,57243,113519,257,157,67,0,22,112,0.07492483463619964
chicago2_r1c1,224538,115249,92183,261,199,143,0,18,74,0.07494464777913334
chicago2_r1c2,203798,79263,107389,312,225,119,0,29,135,0.08223870173921718
chicago2_r1c3,185811,74320,111658,238,168,74,1,22,117,0.07738511100760752
chicago2_r1c4,235450,116774,102038,292,232,161,3,18,92,0.07830317774061123
chicago2_r2c0,288681,205496,76373,289,256,226,2,14,46,0.04730137972703421
chicago2_r2c1,376314,190545,35696,217,202,179,2,5,30,0.05986439880859069
chicago2_r2c2,336081,242566,46728,285,262,230,1,17,50,0.05126218343460707
chicago2_r2c3,366452,250054,38231,247,223,197,0,10,36,0.053557860512784265
chicago2_r2c4,303527,166529,80713,276,243,198,5,14,64,0.05544161999138302
chicago2_r3c0,230022,131128,92116,337,269,201,2,16,86,0.07000839409450763
chicago2_r3c1,233740,101864,88407,342,293,220,5,17,95,0.07995435016111707
chicago2_r3c2,192442,94082,117872,339,231,167,0,24,87,0.05912666354862026
chicago2_r3c3,203606,117162,113453,286,225,147,5,25,108,0.06742916691580322
chicago2_r3c4,198331,101625,133900,347,255,190,3,31,99,0.06708152638282094
chicago2_r4c0,248446,130971,84252,340,264,198,0,17,83,0.08737233750343347
chicago2_r4c1,263486,104219,82407,402,331,240,6,24,119,0.08747537613840752
chicago2_r4c2,230819,92738,96243,312,225,144,3,16,100,0.07415939833448372
chicago2_r4c3,205722,76071,111875,346,225,138,1,24,112,0.08527131782945736
chicago2_r4c4,245219,118747,101913,398,313,249,4,20,88,0.0845968209258485
chicago3_r0c0,61427,17100,88186,133,56,21,0,9,44,0.06909537283621837
chicago3_r0c1,105734,22057,87045,117,53,10,0,8,51,0.06376203641910573
chicago3_r0c2,100156,42288,76946,68,45,15,1,8,39,0.06913810493462995
chicago3_r0c3,63446,41834,102416,95,42,16,0,18,44,0.04680481927710843
chicago3_r0c4,101592,32514,80396,87,30,10,0,4,24,0.04015792688247099
chicago3_r1c0,109652,30197,124506,213,109,44,1,20,86,0.09191675563112042
chicago3_r1c1,93612,39895,115673,174,81,29,1,22,75,0.06520688392530209
chicago3_r1c2,91939,62091,132197,157,58,16,0,20,62,0.0477391158177845
chicago3_r1c3,58122,24155,145660,171,60,11,1,31,81,0.0640233945907431
chicago3_r1c4,93143,32658,98147,149,76,30,0,8,54,0.10353742738084375
chicago3_r2c0,66560,17426,98105,162,72,32,1,12,53,0.0664453635176317
chicago3_r2c1,81297,36943,138554,134,47,9,0,26,64,0.04038489054228073
chicago3_r2c2,57935,24497,140328,144,54,15,2,12,53,0.04594379953025464
chicago3_r2c3,107400,53427,166012,185,75,20,1,17,73,0.03745660052206087
chicago3_r2c4,92704,29112,135347,188,89,36,1,13,67,0.0511190365431333
chicago3_r3c0,88549,10778,168329,214,62,13,0,20,69,0.08561364032091721
chicago3_r3c1,91286,21071,153590,162,73,18,0,14,69,0.06788935485724135
chicago3_r3c2,110787,47399,163058,211,103,56,3,19,69,0.058599915523642264
chicago3_r3c3,93342,45618,127222,139,79,33,3,18,67,0.06170053795576808
chicago3_r3c4,81167,16758,131416,119,58,21,1,13,51,0.07807787903893952
chicago3_r4c0,119735,35786,171337,273,131,32,0,19,118,0.0767924735585806
chicago3_r4c1,78920,23615,169728,124,53,7,0,26,72,0.041179726417332176
chicago3_r4c2,109162,40663,131503,121,60,18,2,14,58,0.03437334743521946
chicago3_r4c3,104191,22323,139782,141,67,23,1,18,63,0.056985745883509464
chicago3_r4c4,128521,33975,114638,148,79,31,1,10,59,0.05862389046817892
chicago4_r0c0,90069,12866,148766,176,70,18,1,22,75,0.08556678077426177
chicago4_r0c1,103919,29150,154754,164,73,23,4,40,94,0.05946431019655254
chicago4_r0c2,41172,13721,35322,39,19,2,2,5,24,0.048336113794011766
chicago4_r0c3,42010,13359,76034,31,14,2,0,6,18,0.03165036918778687
chicago4_r0c4,86854,23082,96489,73,45,9,4,10,50,0.06394818633563493
chicago4_r1c0,46358,10192,124840,129,36,11,1,15,41,0.061554925781327416
chicago4_r1c1,87803,23660,99755,97,51,16,3,16,54,0.0509464786731541
chicago4_r1c2,17573,18293,61131,26,9,1,1,5,14,0.029397273772376418
chicago4_r1c3,71329,23106,96648,53,28,10,4,11,33,0.038626495817007306
chicago4_r1c4,136725,26261,91954,80,47,6,2,8,51,0.05338582971021254
chicago4_r2c0,108161,21540,127240,201,98,41,0,17,74,0.10341784440045891
chicago4_r2c1,99270,28914,176845,186,82,39,2,9,54,0.05385856756411596
chicago4_r2c2,142579,58826,101443,93,53,24,1,16,46,0.041795004726906775
chicago4_r2c3,72605,39829,149436,136,59,20,2,11,52,0.04546809991054059
chicago4_r2c4,100269,36516,144548,197,111,31,1,21,102,0.05398825886409169
chicago4_r3c0,118879,9191,147447,68,32,9,1,11,35,0.08092383638928068
chicago4_r3c1,79111,25439,96724,121,61,25,0,13,49,0.060485825598305176
chicago4_r3c2,55860,37689,65823,61,28,12,1,10,27,0.046897103963699456
chicago4_r3c3,46467,26691,74334,37,23,9,1,14,29,0.040881596328999514
chicago4_r3c4,59242,12057,118872,48,26,3,0,4,27,0.058596105416238074
chicago4_r4c0,141896,29553,133608,137,49,14,0,25,60,0.07276214204927303
chicago4_r4c1,102355,35086,140113,156,83,32,0,31,82,0.0602237406392215
chicago4_r4c2,53913,22173,100767,85,27,6,0,3,24,0.03488233185999283
chicago4_r4c3,95608,36758,122442,137,67,27,3,14,57,0.047870568641446586
chicago4_r4c4,96051,36874,103370,116,62,15,0,13,60,0.03912285073511089
chicago5_r0c0,206565,11871,56117,9,7,0,0,1,8,0.13853367433930094
chicago5_r0c1,82498,22425,106913,188,93,44,2,12,63,0.06499691993329026
chicago5_r0c2,65057,22163,144723,170,57,24,4,19,56,0.03933377830898903
chicago5_r0c3,55274,35883,107016,117,47,17,1,14,45,0.054564237415477085
chicago5_r0c4,87879,40519,81302,119,61,17,1,18,63,0.0724794351637586
chicago5_r1c0,119612,9812,85781,51,30,2,0,5,33,0.10052267269388332
chicago5_r1c1,43247,6413,71915,73,22,9,1,5,19,0.04133813059787185
chicago5_r1c2,63161,7807,91043,68,20,6,0,2,16,0.037932715748415405
chicago5_r1c3,130818,39833,58764,53,28,9,3,13,35,0.052903261047686674
chicago5_r1c4,71136,10351,98181,107,45,15,1,11,42,0.06112773302646721
chicago5_r2c0,114723,14968,114315,87,49,20,0,17,46,0.08450812283023572
chicago5_r2c1,266194,28738,77091,60,25,4,2,3,26,0.02943980388596332
chicago5_r2c2,25529,7386,39361,37,19,2,0,3,20,0.061787749287749286
chicago5_r2c3,47127,9680,50768,17,13,2,2,5,18,0.047709806332616046
chicago5_r2c4,54074,10843,108210,82,33,8,1,15,41,0.02353131350452614
chicago5_r3c0,79367,16311,146893,55,21,6,1,12,28,0.033507610683287406
chicago5_r3c1,115123,14602,125488,62,34,10,3,6,33,0.044259342638451146
chicago5_r3c2,40618,14443,27312,17,11,3,0,6,14,0.032130777903043965
chicago5_r3c3,3008,1880,47072,2,0,0,0,2,2,0.023261333966294803
chicago5_r3c4,7453,1821,9344,9,7,1,0,0,6,0.033866852238459755
chicago5_r4c0,120659,11286,133409,116,52,13,1,15,55,0.0846836965751486
chicago5_r4c1,195908,37529,143985,141,65,24,1,19,61,0.051042568782892546
chicago5_r4c2,31828,9087,32168,29,13,4,0,3,12,0.04402666826836447
chicago5_r4c3,40464,12487,27325,16,11,2,0,3,12,0.04758800521512386
chicago5_r4c4,95830,31094,93991,61,40,7,4,9,46,0.04694094907498718
kitsap1_r0c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r0c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r0c2,3000,1861,3004,4,2,0,0,3,5,0.02619047619047619
kitsap1_r0c3,3576,181,11178,13,3,0,1,1,5,0.17451923076923076
kitsap1_r0c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r1c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r1c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r1c2,1988,32,5480,9,1,0,0,0,1,0.11187399030694668
kitsap1_r1c3,0,0,2650,4,0,0,0,0,0,0.0
kitsap1_r1c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c2,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c3,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c2,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c3,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c2,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c3,4443,606,6882,6,2,0,0,0,2,0.09732283464566929
kitsap1_r4c4,1026,86,6297,7,1,0,0,0,1,0.08309317963496637
kitsap2_r0c0,0,0,0,0,0,0,0,0,0,nan
kitsap2_r0c1,3354,126,4121,2,1,0,0,0,1,0.19633225458468176
kitsap2_r0c2,23757,5558,6499,11,10,1,0,3,12,0.18161535029004908
kitsap2_r0c3,16616,1139,21774,16,9,0,0,4,13,0.21442071442071442
kitsap2_r0c4,12449,1958,6532,10,7,0,0,2,9,0.22723516774086927
kitsap2_r1c0,0,0,3845,5,0,0,0,0,0,0.0
kitsap2_r1c1,0,0,0,0,0,0,0,0,0,nan
kitsap2_r1c2,0,0,0,0,0,0,0,0,0,nan
kitsap2_r1c3,1428,25,8344,8,1,0,0,0,1,0.044984076433121016
kitsap2_r1c4,458,20,6315,7,1,0,0,0,1,0.07349246231155779
kitsap2_r2c0,0,0,0,0,0,0,0,0,0,nan
kitsap2_r2c1,147,0,3527,4,0,0,0,3,3,0.04035874439461883
kitsap2_r2c2,0,0,0,0,0,0,0,0,0,nan
kitsap2_r2c3,11111,549,15456,20,7,0,0,2,9,0.1821995019006423
kitsap2_r2c4,7379,654,14063,15,5,0,0,0,5,0.19755469755469757
kitsap2_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap2_r3c1,6474,1012,11971,15,6,0,0,0,6,0.16250218416914206
kitsap2_r3c2,2971,656,1558,2,2,0,0,1,3,0.041692213366033105
kitsap2_r3c3,0,0,2357,4,0,0,0,0,0,0.0
kitsap2_r3c4,0,0,0,0,0,0,0,0,0,nan
kitsap2_r4c0,16912,3052,1876,3,3,0,0,0,3,0.12866379310344828
kitsap2_r4c1,5585,953,1558,7,4,0,0,0,4,0.19466882067851374
kitsap2_r4c2,14420,3405,10256,15,6,1,0,0,5,0.10354916677267523
kitsap2_r4c3,1772,211,334,2,1,0,0,0,1,0.25290322580645164
kitsap2_r4c4,0,0,0,0,0,0,0,0,0,nan
kitsap3_r0c0,0,0,0,0,0,0,0,0,0,nan
kitsap3_r0c1,0,0,0,0,0,0,0,0,0,nan
kitsap3_r0c2,26088,7363,54260,30,13,0,0,3,16,0.06203690919968705
kitsap3_r0c3,35256,8836,68736,38,15,0,0,9,24,0.05816121629374641
kitsap3_r0c4,61340,8184,32778,26,20,1,0,7,26,0.12348065271531056
kitsap3_r1c0,0,0,0,0,0,0,0,0,0,nan
kitsap3_r1c1,6405,656,19457,10,3,0,0,2,5,0.09861450692746536
kitsap3_r1c2,31272,3068,61385,37,15,0,2,6,23,0.14063018242122718
kitsap3_r1c3,38801,3567,76070,33,13,0,0,8,21,0.147351114358787
kitsap3_r1c4,33570,5878,29530,17,9,1,0,2,10,0.1294651667653444
kitsap3_r2c0,0,0,0,0,0,0,0,0,0,nan
kitsap3_r2c1,22809,2572,57843,27,8,0,0,2,10,0.10639011572650528
kitsap3_r2c2,61150,8366,71823,50,24,0,0,5,29,0.15495378719567177
kitsap3_r2c3,10048,1297,42087,16,7,0,0,1,8,0.0625825191444415
kitsap3_r2c4,38441,3811,60307,34,17,0,0,10,27,0.15222337125129265
kitsap3_r3c0,18435,3100,8148,10,7,0,0,1,8,0.2027235715288502
kitsap3_r3c1,19236,1627,74725,33,9,0,0,1,10,0.1015412950756107
kitsap3_r3c2,18051,1574,17433,17,8,0,0,1,9,0.19866220735785953
kitsap3_r3c3,24920,2124,61341,33,12,0,0,2,14,0.13532843967626576
kitsap3_r3c4,25745,2088,46534,30,14,0,0,1,15,0.1436147186147186
kitsap3_r4c0,1248,13,8983,3,1,0,0,4,5,0.032881216605014384
kitsap3_r4c1,14930,2749,9480,11,5,0,0,3,8,0.20313344138303618
kitsap3_r4c2,51631,4916,76397,45,19,0,0,7,26,0.18201054955839058
kitsap3_r4c3,22549,1776,54114,38,14,0,0,4,18,0.1331551880609055
kitsap3_r4c4,12054,973,21943,16,8,0,0,5,13,0.1693304535637149
kitsap4_r0c0,3677,3215,4697,5,4,0,0,1,5,0.027750247770069375
kitsap4_r0c1,11385,4001,16028,17,7,0,0,3,10,0.03683377308707124
kitsap4_r0c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r0c3,0,0,0,0,0,0,0,0,0,nan
kitsap4_r0c4,0,0,153428,93,0,0,0,0,0,0.0
kitsap4_r1c0,0,0,0,0,0,0,0,0,0,nan
kitsap4_r1c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r1c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r1c3,0,0,42829,23,0,0,0,0,0,0.0
kitsap4_r1c4,0,0,36337,23,0,0,0,0,0,0.0
kitsap4_r2c0,31774,1797,3718,3,2,0,0,0,2,0.16914749661705006
kitsap4_r2c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r2c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r2c3,0,0,40,1,0,0,0,0,0,0.0
kitsap4_r2c4,0,0,25940,13,0,0,0,0,0,0.0
kitsap4_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap4_r3c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r3c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r3c3,0,0,362,1,0,0,0,0,0,0.0
kitsap4_r3c4,19132,1986,12081,11,2,0,0,1,3,0.20329301075268819
kitsap4_r4c0,0,0,0,0,0,0,0,0,0,nan
kitsap4_r4c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r4c2,276,0,1607,2,1,0,0,0,1,0.013745704467353952
kitsap4_r4c3,10310,3299,19362,12,7,0,0,2,9,0.027099688138509517
kitsap4_r4c4,42335,10026,36348,27,19,0,0,11,30,0.06383500102103329
kitsap5_r0c0,13382,5438,30879,33,13,1,0,0,12,0.045701006971340045
kitsap5_r0c1,20361,8064,25362,37,21,0,0,2,23,0.0922550581018109
kitsap5_r0c2,12856,2553,66672,10,4,0,0,5,9,0.039538714991762765
kitsap5_r0c3,2468,1459,6661,9,2,0,0,0,2,0.028887523048555623
kitsap5_r0c4,1506,464,942,3,1,0,0,0,1,0.0121765601217656
kitsap5_r1c0,2926,2663,5366,4,2,0,0,0,2,0.006645817044566067
kitsap5_r1c1,14731,6906,11793,21,12,0,0,1,13,0.04600355239786856
kitsap5_r1c2,0,0,106,1,0,0,0,0,0,0.0
kitsap5_r1c3,0,0,0,0,0,0,0,0,0,nan
kitsap5_r1c4,0,0,0,0,0,0,0,0,0,nan
kitsap5_r2c0,3927,2668,4029,6,3,0,0,0,3,0.019792342634652824
