stem,tp,fp,fn,n_gt,found,merges,splits,fp_inst,n_pred_inst,boundary_iou
austin2_r0c3,67676,11350,59355,77,36,5,0,5,36,0.1310556327567205
austin2_r0c4,126623,24428,168521,152,79,29,1,17,68,0.07372443245673185
austin2_r1c0,43429,8673,76538,39,18,0,0,6,24,0.09339801309100575
austin2_r1c1,176211,16722,47758,44,32,2,0,2,32,0.23861811553318
austin2_r1c2,72431,6645,91308,77,30,0,1,9,40,0.15466169176866723
austin2_r1c3,8904,1598,40395,28,6,0,0,2,8,0.0620679826124136
austin2_r1c4,63980,10434,134404,123,47,2,7,5,57,0.06621066163050895
austin2_r2c0,146659,33377,40321,42,31,3,0,4,32,0.13842221396893364
austin2_r2c1,110564,11939,109800,67,33,7,3,7,36,0.13571655657211487
austin2_r2c2,77562,5657,150753,111,45,2,2,12,57,0.12452775821220465
austin2_r2c3,48491,5267,121870,91,31,0,1,5,37,0.1018246751913959
austin2_r2c4,56972,5977,122653,123,42,0,1,11,54,0.11362376676643388
austin2_r3c0,79836,10725,133904,76,34,0,0,11,45,0.11684923280806742
austin2_r3c1,67473,9964,97197,75,34,0,1,4,39,0.13285624079141234
austin2_r3c2,80502,15447,71061,50,20,1,1,7,27,0.13668045232379905
austin2_r3c3,85786,11804,136598,84,42,2,1,8,49,0.11634626825081162
austin2_r3c4,35520,4935,149023,60,16,1,1,7,23,0.058118369045142504
austin2_r4c0,92280,11705,94649,107,49,2,2,8,57,0.1552166377816291
austin2_r4c1,55630,8854,68198,66,28,1,1,2,30,0.14306260132838242
austin2_r4c2,44054,5275,94845,80,31,1,0,3,33,0.13631231653160047
austin2_r4c3,71961,10609,113817,89,46,2,2,16,62,0.10574487065120428
austin2_r4c4,71364,14016,86403,58,32,1,1,8,40,0.06895161290322581
austin3_r0c0,17550,2072,46492,14,4,0,0,3,7,0.0344311377245509
austin3_r0c1,33279,3465,23298,22,17,0,0,0,17,0.18496720004904665
austin3_r0c2,94980,8400,97110,75,44,4,0,6,46,0.16266634010939668
austin3_r0c3,34954,3234,99116,65,22,0,0,7,29,0.08727343815455078
austin3_r0c4,49098,5071,119867,96,38,2,0,3,39,0.10371036286368095
austin3_r1c0,25318,3654,48908,32,15,0,1,1,17,0.11110491071428572
austin3_r1c1,50774,8853,89664,47,20,3,2,9,28,0.11379435311171877
austin3_r1c2,56054,6818,102976,79,35,1,0,9,43,0.13197136212321584
austin3_r1c3,54170,6716,119004,83,34,2,0,7,39,0.1107081386771576
austin3_r1c4,51889,4023,194478,140,40,1,0,8,47,0.08001521893765198
austin3_r2c0,48379,5635,139634,77,27,1,0,5,31,0.07902366664419122
austin3_r2c1,40282,4798,142283,81,20,0,0,6,26,0.09926541194545804
austin3_r2c2,29421,3171,98346,71,23,1,0,3,25,0.10729380509600289
austin3_r2c3,70692,7519,145687,116,38,1,0,6,43,0.1316366680619506
austin3_r2c4,35521,3926,165046,86,26,0,0,4,30,0.06370517928286852
austin3_r3c0,16896,3354,130100,67,9,0,0,2,11,0.04641161186273631
austin3_r3c1,86371,9838,113842,106,46,3,1,10,53,0.16972216300717685
austin3_r3c2,61317,6767,124988,114,44,1,1,6,50,0.12825324447562259
austin3_r3c3,83629,10001,132666,154,54,4,0,8,58,0.11129351909367882
austin3_r3c4,72792,8335,130883,110,30,1,1,1,31,0.06185238322971465
austin3_r4c0,24252,1711,83151,47,11,0,0,4,15,0.10645187735694377
austin3_r4c1,56768,7522,145331,102,35,2,1,8,42,0.1288970348056473
austin3_r4c2,140161,30804,90900,73,36,5,1,10,42,0.1953543235641049
austin3_r4c3,78149,8175,56804,48,23,0,1,9,33,0.12362698946424569
austin3_r4c4,84874,12820,101729,122,51,1,0,7,57,0.1025993416810886
austin4_r0c0,122166,22125,60602,23,13,0,0,8,21,0.056553911205074
austin4_r0c1,40028,3927,73049,40,14,0,1,5,20,0.13587943995154797
austin4_r0c2,14733,1154,65111,31,7,0,0,1,8,0.0542357227153779
austin4_r0c3,129,0,1415,4,1,0,0,0,1,0.10603290676416818
austin4_r0c4,9097,947,3587,9,8,0,0,0,8,0.21211477151965993
austin4_r1c0,113931,27636,66582,23,11,0,3,6,20,0.0712822171896905
austin4_r1c1,29270,8079,37617,18,8,1,0,8,15,0.08872189946956302
austin4_r1c2,29684,842,25930,5,2,0,0,1,3,0.14127017396772165
austin4_r1c3,9428,1201,1391,2,2,0,0,0,2,0.16537362188648427
austin4_r1c4,0,0,0,0,0,0,0,0,0,nan
austin4_r2c0,50861,14351,44634,12,10,1,0,5,14,0.09425651867512333
austin4_r2c1,51658,3627,69527,20,11,0,0,5,16,0.11910184004372382
austin4_r2c2,225190,12988,27916,12,11,0,1,5,17,0.10017145680160414
austin4_r2c3,19680,2975,1509,3,2,0,0,0,2,0.16687673304764306
austin4_r2c4,14717,1596,4016,4,4,0,0,1,5,0.13871180479226203
austin4_r3c0,115678,24393,105974,25,15,0,1,8,24,0.049326992826630126
austin4_r3c1,21109,3260,51892,21,12,0,1,3,16,0.07638013612301488
austin4_r3c2,31279,4448,39241,29,15,0,0,2,17,0.12064657590127989
austin4_r3c3,43054,7684,88239,49,23,1,0,5,27,0.10038742023701003
austin4_r3c4,146211,30501,81508,72,54,3,1,7,59,0.15815907664074952
austin4_r4c0,113303,16789,64166,54,40,0,1,4,45,0.10313664947094928
austin4_r4c1,38650,4796,54155,35,22,0,0,9,31,0.12279514234521202
austin4_r4c2,69344,5661,104485,63,28,0,2,3,33,0.1376419879503727
austin4_r4c3,48995,3798,160900,87,22,0,0,3,25,0.1058177615103063
austin4_r4c4,110105,13510,118698,88,51,1,2,8,60,0.145352279455299
austin5_r0c0,45927,7047,50851,36,24,0,1,9,34,0.12515217097254158
austin5_r0c1,24921,5950,9928,8,5,1,0,1,5,0.11618304851473793
austin5_r0c2,16660,405,1004,7,2,0,0,0,2,0.4931207004377736
austin5_r0c3,36468,2041,9799,12,5,0,0,0,5,0.17856333559936552
austin5_r0c4,84340,8284,138467,126,26,0,0,2,28,0.056870028324768056
austin5_r1c0,44630,5227,90690,52,22,0,0,4,26,0.0875605545965811
austin5_r1c1,61546,8268,57775,44,29,1,0,9,37,0.14873398320152045
austin5_r1c2,13466,4115,4747,8,3,0,0,1,4,0.13438077634011092
austin5_r1c3,0,13,9808,4,0,0,0,0,0,0.0
austin5_r1c4,56235,7491,126328,53,14,0,0,14,28,0.04364307692307692
austin5_r2c0,49867,8195,69595,53,30,3,1,5,33,0.10301994301994302
austin5_r2c1,67283,9684,61784,46,26,0,0,1,27,0.14675660160734788
austin5_r2c2,51639,6044,41036,31,19,0,3,1,23,0.20118573991731023
austin5_r2c3,4063,766,10396,7,1,0,0,1,2,0.0664509706321553
austin5_r2c4,21488,5822,98333,24,8,0,0,2,10,0.04185195960267653
austin5_r3c0,22891,3355,43659,38,11,0,0,3,14,0.08363741673906748
austin5_r3c1,48401,3778,82653,44,23,0,1,4,28,0.11225159634779495
austin5_r3c2,51532,8258,50603,34,19,0,0,3,22,0.16590451092853822
austin5_r3c3,39349,7364,37680,28,17,0,1,15,33,0.14294115176208677
austin5_r3c4,0,1846,611,4,0,0,0,2,2,0.0
austin5_r4c0,37784,6919,114861,54,20,0,0,7,27,0.04986486887826319
austin5_r4c1,51821,5058,78391,47,22,0,0,2,24,0.12696186668258042
austin5_r4c2,62993,6268,70896,42,17,0,1,6,24,0.14335540316859777
austin5_r4c3,37450,4850,50076,27,16,0,3,3,22,0.14125768162303223
austin5_r4c4,13501,2583,10331,12,6,0,0,3,9,0.09502617801047121
chicago1_r0c0,171216,61226,130137,348,236,139,1,19,117,0.11393024642466204
chicago1_r0c1,190682,65507,112233,312,229,102,1,18,146,0.1352963732510545
chicago1_r0c2,168642,46647,109308,326,227,98,2,14,145,0.1460210348251388
chicago1_r0c3,174352,37622,57374,187,150,97,2,6,61,0.14074418735812078
chicago1_r0c4,121873,12529,131511,79,44,17,0,6,33,0.10167522029631064
chicago1_r1c0,257600,37337,60294,207,153,80,1,11,85,0.12472736632483032
chicago1_r1c1,100987,22390,51318,169,126,43,0,5,88,0.15679228017635805
chicago1_r1c2,122646,43559,41794,205,166,64,2,10,114,0.14102215577001495
chicago1_r1c3,152457,49105,74492,62,33,16,0,9,26,0.07417293766860712
chicago1_r1c4,3412,3580,102404,3,0,0,0,4,4,0.004521167283189478
chicago1_r2c0,79320,8070,136900,9,3,1,0,5,7,0.02241780139488542
chicago1_r2c1,27648,24243,13605,14,5,1,0,3,7,0.03988633971795411
chicago1_r2c2,150012,11124,52454,6,4,0,0,2,6,0.02502525841299448
chicago1_r2c3,82257,35772,85739,21,8,0,1,5,14,0.04036221332362577
chicago1_r2c4,33243,37027,21126,5,5,0,0,5,10,0.05207460982108869
chicago1_r3c0,1378,1126,8782,5,1,0,0,1,2,0.018973214285714284
chicago1_r3c1,229571,102995,52009,13,7,5,0,0,2,0.010500922378317014
chicago1_r3c2,8376,14377,38929,22,5,2,0,4,7,0.01904761904761905
chicago1_r3c3,12864,13505,10362,10,4,0,0,8,12,0.015481115707994127
chicago1_r3c4,6081,31573,1589,3,2,0,0,4,6,0.02198019801980198
chicago1_r4c0,0,0,4073,4,0,0,0,0,0,0.0
chicago1_r4c1,2332,147,6708,3,1,0,0,1,2,0.04310018903591682
chicago1_r4c2,0,0,18442,6,0,0,0,0,0,0.0
chicago1_r4c3,65382,6289,14882,10,3,0,0,4,7,0.06265534382767192
chicago1_r4c4,89319,20333,82262,20,7,0,0,2,9,0.061270100844916874
chicago2_r0c0,292739,26676,115594,47,18,4,2,11,27,0.06708780795957044
chicago2_r0c1,121076,22385,48191,72,27,9,0,6,24,0.08141540094183193
chicago2_r0c2,165764,43409,77907,229,159,70,0,16,105,0.13488678880511298
chicago2_r0c3,170748,35851,86571,189,139,58,1,15,97,0.12047735354788089
chicago2_r0c4,183730,51525,148632,327,212,125,2,26,115,0.10477070285021739
chicago2_r1c0,140823,37910,140033,257,139,44,2,20,117,0.07497939553274284
chicago2_r1c1,215632,80867,101089,261,206,123,2,14,99,0.08517617931827225
chicago2_r1c2,204081,71389,107106,312,246,113,1,19,153,0.08676276993270592
chicago2_r1c3,174397,51384,123072,238,169,78,1,14,106,0.07968649934433229
chicago2_r1c4,208907,75704,128581,292,217,132,2,15,102,0.08106409546097297
chicago2_r2c0,220024,102384,145030,289,213,148,3,25,93,0.05935853696269939
chicago2_r2c1,303534,98063,108476,217,185,142,2,12,57,0.0794203277219962
chicago2_r2c2,302909,152895,79900,285,257,213,1,16,61,0.06779648170745572
chicago2_r2c3,326931,174002,77752,247,211,164,1,10,58,0.07345000043338447
chicago2_r2c4,259439,94548,124801,276,223,161,3,18,83,0.06496350982232708
chicago2_r3c0,202098,75513,120040,337,242,154,1,20,109,0.07173558124812582
chicago2_r3c1,227691,102942,94456,342,297,229,6,10,84,0.08153348636919623
chicago2_r3c2,161060,67164,149254,339,215,134,2,28,111,0.06192069805337024
chicago2_r3c3,184914,86012,132145,286,213,118,2,22,119,0.07054722181674553
chicago2_r3c4,161819,63674,170412,347,234,153,4,26,110,0.07060708741591414
chicago2_r4c0,217802,98141,114896,340,241,156,1,24,110,0.08821612654778127
chicago2_r4c1,248337,98285,97556,402,320,224,5,21,122,0.0896236283754049
chicago2_r4c2,226298,112056,100764,312,229,139,2,26,118,0.07935872456650742
chicago2_r4c3,207402,72725,110195,346,238,145,3,21,117,0.08843235056875237
chicago2_r4c4,201488,71560,145644,398,282,196,6,24,116,0.08862396079197798
chicago3_r0c0,58449,16464,91164,133,51,21,0,9,39,0.07005494505494506
chicago3_r0c1,78386,15285,114393,117,40,6,0,14,48,0.046508748761967644
chicago3_r0c2,91749,40589,85353,68,46,16,0,12,42,0.06860057251138975
chicago3_r0c3,62586,39593,103276,95,40,13,1,12,40,0.05062338364148686
chicago3_r0c4,103606,39066,78382,87,31,10,0,5,26,0.0415941998617019
chicago3_r1c0,94932,31614,139226,213,99,40,1,7,67,0.08210254317965457
chicago3_r1c1,70775,26696,138510,174,66,22,0,10,54,0.06024612261727299
chicago3_r1c2,71308,30294,152828,157,43,3,1,11,52,0.03536518039814243
chicago3_r1c3,59271,28709,144511,171,68,17,0,9,60,0.06310048186360008
chicago3_r1c4,94643,36923,96647,149,81,32,0,10,59,0.08747122657020717
chicago3_r2c0,63666,17028,100999,162,71,32,1,8,48,0.06501868778447989
chicago3_r2c1,82393,32775,137458,134,49,10,0,10,49,0.03933587350672778
chicago3_r2c2,55138,22961,143125,144,58,17,1,12,54,0.043579354088663216
chicago3_r2c3,74222,20428,199190,185,51,9,1,14,57,0.031187919369851214
chicago3_r2c4,85478,29807,142573,188,80,38,0,12,54,0.04299437519205847
chicago3_r3c0,99191,13697,157687,214,68,16,0,12,64,0.08348964361256335
chicago3_r3c1,83071,20676,161805,162,72,19,4,12,69,0.061482610905394613
chicago3_r3c2,109452,40795,164393,211,103,53,4,8,62,0.058383233532934134
chicago3_r3c3,68925,25659,151639,139,57,16,5,15,61,0.051004960381369584
chicago3_r3c4,94415,22087,118168,119,61,25,2,8,46,0.067016712768953
chicago3_r4c0,97421,22589,193651,273,107,17,1,20,111,0.08018734182532265
chicago3_r4c1,63975,22241,184673,124,60,13,1,14,62,0.03959791364056517
chicago3_r4c2,95607,27764,145058,121,50,5,2,18,65,0.04004148725524091
chicago3_r4c3,124459,29354,119514,141,78,39,1,13,53,0.061195460589381245
chicago3_r4c4,122725,30747,120434,148,72,27,3,12,60,0.058984810275057184
chicago4_r0c0,90855,11663,147980,176,75,20,4,17,76,0.09620335492263082
chicago4_r0c1,79707,18273,178966,164,55,14,1,16,58,0.04471946753628612
chicago4_r0c2,37173,14473,39321,39,18,6,1,8,21,0.04885844748858448
chicago4_r0c3,39833,16009,78211,31,16,2,0,2,16,0.026938449240607513
chicago4_r0c4,87944,26937,95399,73,43,10,2,11,46,0.059357502929742
chicago4_r1c0,43754,7381,127444,129,36,8,1,17,46,0.05958549222797927
chicago4_r1c1,74876,21860,112682,97,42,12,4,15,49,0.03948694457169034
chicago4_r1c2,10420,5703,68284,26,7,1,1,15,22,0.02849515408275782
chicago4_r1c3,57458,19736,110519,53,24,7,4,10,31,0.03517696137801103
chicago4_r1c4,97166,23231,131513,80,47,9,2,18,58,0.049087937480039825
chicago4_r2c0,121809,24012,113592,201,116,51,6,17,88,0.11577244936716616
chicago4_r2c1,83141,21202,192974,186,77,28,2,21,72,0.04771171340148176
chicago4_r2c2,111032,45512,132990,93,43,13,2,20,52,0.03818951013541105
chicago4_r2c3,84617,43952,137424,136,67,24,3,22,68,0.048241083079599824
chicago4_r2c4,105836,39625,138981,197,117,32,2,21,108,0.04897972980586134
chicago4_r3c0,75000,8446,191326,68,32,9,2,7,32,0.08472932938324805
chicago4_r3c1,74472,20168,101363,121,51,16,1,15,51,0.05459759748926806
chicago4_r3c2,41477,35266,80206,61,23,11,3,8,23,0.03703285217931697
chicago4_r3c3,31851,21906,88950,37,20,8,0,6,18,0.04354207436399217
chicago4_r3c4,57723,14945,120391,48,23,3,0,2,22,0.04757964418700869
chicago4_r4c0,131033,31528,144471,137,55,11,0,17,61,0.06542297388890682
chicago4_r4c1,111444,34629,131024,156,85,26,4,20,83,0.06494503666355272
chicago4_r4c2,31252,11095,123428,85,16,2,0,5,19,0.020943762120232707
chicago4_r4c3,85242,34751,132808,137,64,23,1,10,52,0.0473471066535894
chicago4_r4c4,100687,38153,98734,116,62,12,1,8,59,0.04179842067976431
chicago5_r0c0,192955,11033,69727,9,7,0,0,2,9,0.13933883302221955
chicago5_r0c1,75066,21445,114345,188,85,42,0,9,52,0.0543365329446245
chicago5_r0c2,57815,20953,151965,170,56,16,4,17,61,0.03866878465084408
chicago5_r0c3,49999,29668,112291,117,35,6,2,8,39,0.04233895426422419
chicago5_r0c4,91754,40736,77427,119,71,19,1,8,61,0.07032269790651179
chicago5_r1c0,102982,7687,102411,51,26,0,2,6,34,0.09788822083345675
chicago5_r1c1,23487,5467,91675,73,21,8,0,5,18,0.04331140350877193
chicago5_r1c2,56360,7268,97844,68,18,6,0,4,16,0.046010801941614825
chicago5_r1c3,119519,32342,70063,53,29,8,2,11,34,0.051716597419637
chicago5_r1c4,66132,12716,103185,107,54,16,0,14,52,0.06403831161599287
chicago5_r2c0,97453,11866,131585,87,43,14,1,7,37,0.07959890318835938
chicago5_r2c1,272195,28170,71090,60,23,5,3,5,26,0.03388052895576835
chicago5_r2c2,20643,4318,44247,37,18,2,0,2,18,0.055596244756641586
chicago5_r2c3,31566,10813,66329,17,11,3,0,12,20,0.04692061726678715
chicago5_r2c4,55154,12541,107130,82,31,7,1,15,40,0.029302261445118587
chicago5_r3c0,86906,7600,139354,55,15,3,1,7,20,0.033742159498207885
chicago5_r3c1,112199,15731,128412,62,35,10,0,6,31,0.04734064334137131
chicago5_r3c2,29941,5883,37989,17,6,0,0,0,6,0.024777006937561942
chicago5_r3c3,4528,2139,45552,2,0,0,0,2,2,0.01732484076433121
chicago5_r3c4,7649,3710,9148,9,7,1,0,3,9,0.03610339671010468
chicago5_r4c0,105195,11309,148873,116,60,12,4,16,68,0.08075835689339764
chicago5_r4c1,160871,23690,179022,141,41,2,2,21,62,0.03361212605617721
chicago5_r4c2,35741,9225,28255,29,14,2,0,2,14,0.04116955133590993
chicago5_r4c3,35923,12172,31866,16,11,1,0,6,16,0.039739148155695944
chicago5_r4c4,98915,31132,90906,61,42,6,5,6,47,0.048259140723499176
kitsap1_r0c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r0c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r0c2,3525,2355,2479,4,3,0,0,0,3,0.03733955659276546
kitsap1_r0c3,3188,225,11566,13,3,0,1,1,5,0.13714425907752698
kitsap1_r0c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r1c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r1c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r1c2,1965,82,5503,9,1,0,0,0,1,0.09276729559748427
kitsap1_r1c3,1,0,2649,4,0,0,0,0,0,0.0
kitsap1_r1c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c2,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c3,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c2,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c3,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c2,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c3,6723,1131,4602,6,3,0,0,0,3,0.15406427221172023
kitsap1_r4c4,1715,209,5608,7,2,0,0,0,2,0.10130306851618327
kitsap2_r0c0,0,0,0,0,0,0,0,0,0,nan
kitsap2_r0c1,5794,582,1681,2,2,0,0,0,2,0.21050269299820468
kitsap2_r0c2,21797,5546,8459,11,9,1,1,0,9,0.18984676570359107
kitsap2_r0c3,30385,2503,8005,16,14,0,0,0,14,0.3082784897817804
kitsap2_r0c4,18355,2767,626,10,10,0,0,0,10,0.2934668859321274
kitsap2_r1c0,0,0,3845,5,0,0,0,0,0,0.0
kitsap2_r1c1,0,0,0,0,0,0,0,0,0,nan
kitsap2_r1c2,0,0,0,0,0,0,0,0,0,nan
kitsap2_r1c3,4296,935,5476,8,2,0,0,2,4,0.11648807466297961
kitsap2_r1c4,1498,309,5275,7,2,0,0,0,2,0.09835133598635588
kitsap2_r2c0,0,0,0,0,0,0,0,0,0,nan
kitsap2_r2c1,998,15,2676,4,1,0,0,0,1,0.15411255411255412
kitsap2_r2c2,0,0,0,0,0,0,0,0,0,nan
kitsap2_r2c3,15723,994,10844,20,12,0,0,0,12,0.19841362416890237
kitsap2_r2c4,9771,935,11671,15,5,0,0,1,6,0.228440800882863
kitsap2_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap2_r3c1,4617,574,13828,15,5,0,0,0,5,0.12282003710575139
kitsap2_r3c2,3948,872,581,2,2,0,0,0,2,0.1017156862745098
kitsap2_r3c3,0,0,2357,4,0,0,0,0,0,0.0
kitsap2_r3c4,0,0,0,0,0,0,0,0,0,nan
kitsap2_r4c0,12380,1086,6408,3,3,0,0,0,3,0.14080389768574908
kitsap2_r4c1,4483,806,2660,7,4,0,0,0,4,0.12589928057553956
kitsap2_r4c2,16118,4871,8558,15,7,1,0,0,6,0.12017710309930424
kitsap2_r4c3,1745,210,361,2,1,0,0,0,1,0.2318471337579618
kitsap2_r4c4,0,0,0,0,0,0,0,0,0,nan
kitsap3_r0c0,0,0,0,0,0,0,0,0,0,nan
kitsap3_r0c1,0,0,0,0,0,0,0,0,0,nan
kitsap3_r0c2,45986,10360,34362,30,21,0,0,0,21,0.09257701398069142
kitsap3_r0c3,60656,19316,43336,38,23,0,0,4,27,0.09600233440326816
kitsap3_r0c4,65149,10742,28969,26,20,1,0,6,25,0.11435243531766624
kitsap3_r1c0,0,0,0,0,0,0,0,0,0,nan
kitsap3_r1c1,12384,1676,13478,10,5,0,0,5,10,0.1756511205330103
kitsap3_r1c2,58522,7464,34135,37,24,0,0,2,26,0.20343491146743672
kitsap3_r1c3,79412,11416,35459,33,25,1,0,1,25,0.18746263020423576
kitsap3_r1c4,47270,7636,15830,17,13,2,0,1,12,0.16728006648462543
kitsap3_r2c0,0,0,0,0,0,0,0,0,0,nan
kitsap3_r2c1,46076,5289,34576,27,17,0,0,5,22,0.1772636007266469
kitsap3_r2c2,88296,16318,44677,50,37,0,0,1,38,0.17780006170934898
kitsap3_r2c3,26379,5507,25756,16,10,0,0,0,10,0.12320661424981762
kitsap3_r2c4,71209,9122,27539,34,25,0,0,3,28,0.21288321167883212
kitsap3_r3c0,19076,4166,7507,10,7,0,0,4,11,0.16276623718117275
kitsap3_r3c1,62336,6249,31625,33,22,0,0,4,26,0.23430376709589698
kitsap3_r3c2,20611,3180,14873,17,8,0,0,0,8,0.18989790435249865
kitsap3_r3c3,47681,4001,38580,33,22,0,0,2,24,0.1774882879921098
kitsap3_r3c4,42612,4230,29667,30,17,0,0,1,18,0.22456428975374015
kitsap3_r4c0,5037,269,5194,3,2,0,0,0,2,0.1345764085934333
kitsap3_r4c1,18125,3304,6285,11,6,0,0,0,6,0.23870429584318087
kitsap3_r4c2,100340,12725,27688,45,36,0,0,3,39,0.2612362493452069
kitsap3_r4c3,43277,3036,33386,38,23,0,0,0,23,0.21331534381687914
kitsap3_r4c4,22819,4075,11178,16,12,0,0,3,15,0.22527686030697494
kitsap4_r0c0,4208,2526,4166,5,4,0,0,0,4,0.062050599201065246
kitsap4_r0c1,9901,4174,17512,17,8,0,0,2,10,0.022278268179907523
kitsap4_r0c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r0c3,0,0,0,0,0,0,0,0,0,nan
kitsap4_r0c4,0,0,153428,93,0,0,0,0,0,0.0
kitsap4_r1c0,0,0,0,0,0,0,0,0,0,nan
kitsap4_r1c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r1c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r1c3,0,0,42829,23,0,0,0,0,0,0.0
kitsap4_r1c4,0,0,36337,23,0,0,0,0,0,0.0
kitsap4_r2c0,31478,1410,4014,3,2,0,0,0,2,0.13361364167250642
kitsap4_r2c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r2c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r2c3,0,0,40,1,0,0,0,0,0,0.0
kitsap4_r2c4,0,0,25940,13,0,0,0,0,0,0.0
kitsap4_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap4_r3c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r3c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r3c3,0,0,362,1,0,0,0,0,0,0.0
kitsap4_r3c4,16960,475,14253,11,2,0,0,2,4,0.18708201337557198
kitsap4_r4c0,0,0,0,0,0,0,0,0,0,nan
kitsap4_r4c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r4c2,195,15,1688,2,1,0,0,0,1,0.006920415224913495
kitsap4_r4c3,9677,3446,19995,12,5,0,0,3,8,0.04300951944030279
kitsap4_r4c4,37389,11592,41294,27,20,0,0,13,33,0.04863022138251119
kitsap5_r0c0,11456,4368,32805,33,10,1,0,1,10,0.0416790050340539
kitsap5_r0c1,16158,6679,29565,37,18,0,1,2,21,0.0669573341638119
kitsap5_r0c2,11596,2206,67932,10,4,0,0,2,6,0.03187022900763359
kitsap5_r0c3,2285,1350,6844,9,2,0,0,1,3,0.02304699191858725
kitsap5_r0c4,1627,543,821,3,2,0,0,0,2,0.04040404040404041
kitsap5_r1c0,2869,2091,5423,4,2,0,0,0,2,0.016187778227438283
kitsap5_r1c1,15863,7488,10661,21,14,1,0,3,16,0.05099460552933244
kitsap5_r1c2,0,0,106,1,0,0,0,0,0,0.0
kitsap5_r1c3,0,0,0,0,0,0,0,0,0,nan
kitsap5_r1c4,0,0,0,0,0,0,0,0,0,nan
kitsap5_r2c0,3587,2502,4369,6,3,0,0,0,3,0.016192994051553205
