stem,tp,fp,fn,n_gt,found,merges,splits,fp_inst,n_pred_inst,boundary_iou
austin2_r0c4,99819,36007,195325,152,71,30,2,46,89,0.06033236237138247
austin2_r1c0,39582,8813,80385,39,16,1,0,10,25,0.07381948595337717
austin2_r1c1,159373,36365,64596,44,30,3,0,22,49,0.15939629248981768
austin2_r1c2,46302,7487,117437,77,21,2,1,12,32,0.10143653565893267
austin2_r1c3,5728,819,43571,28,5,0,0,5,10,0.04746948390320508
austin2_r1c4,36899,8615,161485,123,26,3,1,19,43,0.038861549388666226
austin2_r2c0,146084,48962,40896,42,32,7,1,10,36,0.11460734277247284
austin2_r2c1,83187,21884,137177,67,30,6,2,43,69,0.10003887959159524
austin2_r2c2,47783,7106,180532,111,23,2,0,23,44,0.08402090209020902
austin2_r2c3,15224,2575,155137,91,15,0,2,10,27,0.03986340200433007
austin2_r2c4,33410,5177,146215,123,25,1,0,17,41,0.07169253510716925
austin2_r3c0,71516,11929,142224,76,26,1,1,34,60,0.09404370185013694
austin2_r3c1,51374,13588,113296,75,28,1,1,21,49,0.10272395737831835
austin2_r3c2,78409,15569,73154,50,18,0,1,28,47,0.0988377893056664
austin2_r3c3,74188,22011,148196,84,34,2,6,19,57,0.07390866571391451
austin2_r3c4,43612,14418,140931,60,20,2,1,21,40,0.053538645125757296
austin2_r4c0,69656,14132,117273,107,42,2,0,18,58,0.12054818134804345
austin2_r4c1,44809,10691,79019,66,24,1,0,15,38,0.10763095056647869
austin2_r4c2,24971,4270,113928,80,20,1,2,12,33,0.08551832354727677
austin2_r4c3,56660,13728,129118,89,40,3,1,29,67,0.09154178397188172
austin2_r4c4,69690,23975,88077,58,36,5,1,24,56,0.06691457668659807
austin3_r0c0,19400,8542,44642,14,4,0,0,10,14,0.03294241665568586
austin3_r0c1,17813,3306,38764,22,11,3,0,8,16,0.11393679125008388
austin3_r0c2,64856,8089,127234,75,34,3,0,19,50,0.1282971395574254
austin3_r0c3,12358,1037,121712,65,10,0,0,14,24,0.04173944467867253
austin3_r0c4,28052,4894,140913,96,23,1,3,14,39,0.06681379999583585
austin3_r1c0,15847,3566,58379,32,12,0,0,11,23,0.06764854118832951
austin3_r1c1,39963,10558,100475,47,11,2,2,16,27,0.07962912462503409
austin3_r1c2,38034,5801,120996,79,24,2,0,18,40,0.09820124068884578
austin3_r1c3,21319,4163,151855,83,20,1,1,22,42,0.054164929908079765
austin3_r1c4,25875,2861,220492,140,18,1,2,15,34,0.05646113450931327
austin3_r2c0,33440,6499,154573,77,19,0,0,29,48,0.06735983507372384
austin3_r2c1,25502,5064,157063,81,16,0,1,25,42,0.07193189879404115
austin3_r2c2,7576,1569,120191,71,9,1,0,7,15,0.03608449051437512
austin3_r2c3,42022,5687,174357,116,23,2,0,24,45,0.07678761355116559
austin3_r2c4,18031,6108,182536,86,18,0,4,9,31,0.046200693716221666
austin3_r3c0,5557,1988,141439,67,3,0,0,6,9,0.02114374034003091
austin3_r3c1,57432,7847,142781,106,31,2,1,19,49,0.13229338533073345
austin3_r3c2,25773,4406,160532,114,18,1,2,13,32,0.06927999386902708
austin3_r3c3,48569,7534,167726,154,22,2,0,31,51,0.057665724159597864
austin3_r3c4,62353,11721,141322,110,22,1,2,19,42,0.05248966703918542
austin3_r4c0,13602,1447,93801,47,8,0,0,4,12,0.0702020202020202
austin3_r4c1,40414,6643,161685,102,24,2,0,7,29,0.09670395116413244
austin3_r4c2,124836,46920,106225,73,44,13,1,23,55,0.1353421775081784
austin3_r4c3,78403,17438,56550,48,18,1,0,18,35,0.1025345313128604
austin3_r4c4,44159,10425,142444,122,32,1,2,18,51,0.06797416366629878
austin4_r0c0,101572,24829,81196,23,13,1,1,15,28,0.04622828494811706
austin4_r0c1,24991,5355,88086,40,10,0,1,17,28,0.07664890425944877
austin4_r0c2,12050,837,67794,31,7,0,0,8,15,0.06405111416200232
austin4_r0c3,11,0,1533,4,0,0,0,0,0,0.013282732447817837
austin4_r0c4,6417,346,6267,9,5,0,0,1,6,0.1926249393498302
austin4_r1c0,96052,35626,84461,23,11,0,1,36,48,0.06596884128529698
austin4_r1c1,22502,1893,44385,18,7,0,0,4,11,0.05939517499150527
austin4_r1c2,8323,657,47291,5,1,0,0,7,8,0.02605102407473949
austin4_r1c3,6440,1195,4379,2,2,0,2,1,5,0.08119079837618404
austin4_r1c4,0,0,0,0,0,0,0,0,0,nan
austin4_r2c0,54588,8295,40907,12,11,0,0,9,20,0.12624066019850563
austin4_r2c1,29084,2407,92101,20,8,0,0,14,22,0.09014825442372071
austin4_r2c2,209208,25959,43898,12,10,1,1,19,29,0.07497900482888936
austin4_r2c3,12884,2890,8305,3,2,0,1,2,5,0.11679144385026738
austin4_r2c4,9160,718,9573,4,2,0,0,5,7,0.0880281690140845
austin4_r3c0,122236,25542,99416,25,17,0,3,21,41,0.05357835531419705
austin4_r3c1,9666,1182,63335,21,7,0,0,11,18,0.04918799705941322
austin4_r3c2,23814,4867,46706,29,17,0,0,9,26,0.0943609022556391
austin4_r3c3,24102,4560,107191,49,13,0,1,22,36,0.07021504098847571
austin4_r3c4,109116,28558,118603,72,48,3,2,24,71,0.121940664518921
austin4_r4c0,64317,16000,113152,54,27,0,2,29,58,0.07119670638533708
austin4_r4c1,30933,6325,61872,35,18,0,0,17,35,0.11436356558972363
austin4_r4c2,53238,5217,120591,63,24,1,2,12,37,0.11365082357376817
austin4_r4c3,34169,4154,175726,87,17,1,1,18,35,0.07288047755235225
austin4_r4c4,61484,7611,167319,88,33,1,1,21,54,0.08792741325716207
austin5_r0c0,35562,8774,61216,36,20,0,2,19,41,0.0963302752293578
austin5_r0c1,25163,7427,9686,8,5,1,0,1,5,0.1342414474368306
austin5_r0c2,3681,208,13983,7,1,0,0,9,10,0.21107824684054854
austin5_r0c3,23965,1798,22302,12,4,0,0,5,9,0.13825779198538646
austin5_r0c4,73014,7771,149793,126,20,2,1,8,27,0.04092071611253197
austin5_r1c0,44133,8209,91187,52,24,0,0,24,48,0.08614755583158658
austin5_r1c1,48547,7505,70774,44,19,2,0,14,31,0.12283830695245071
austin5_r1c2,4845,317,13368,8,3,0,0,6,9,0.13957145665421664
austin5_r1c3,14,75,9794,4,0,0,0,1,1,0.006420545746388443
austin5_r1c4,80082,26796,102481,53,20,4,0,27,43,0.05287389846044874
austin5_r2c0,51218,14456,68244,53,27,3,0,24,48,0.09542056831367893
austin5_r2c1,66219,15972,62848,46,30,1,1,20,50,0.13529605513187565
austin5_r2c2,35583,7452,57092,31,15,0,0,11,26,0.1411405456852792
austin5_r2c3,2491,205,11968,7,1,0,0,1,2,0.03941857600394186
austin5_r2c4,9603,3215,110218,24,5,0,0,16,21,0.028466288808053464
austin5_r3c0,18425,4470,48125,38,9,0,0,4,13,0.059219302824662146
austin5_r3c1,34337,4779,96717,44,17,0,2,13,32,0.09671582375825567
austin5_r3c2,31459,3278,70676,34,15,0,0,11,26,0.11132945658712654
austin5_r3c3,34243,7566,42786,28,15,0,3,13,31,0.13608728241858917
austin5_r3c4,0,15866,611,4,0,0,0,7,7,0.0
austin5_r4c0,27457,5848,125188,54,17,0,0,12,29,0.043959671127648085
austin5_r4c1,35204,3281,95008,47,17,0,1,9,27,0.1160958904109589
austin5_r4c2,41989,5294,91900,42,14,0,0,12,26,0.10545771473222336
austin5_r4c3,35620,8075,51906,27,12,1,2,8,21,0.12576081592367166
austin5_r4c4,12021,2551,11811,12,5,0,1,1,7,0.07220744680851064
chicago1_r0c0,219654,192844,81699,348,292,242,8,38,96,0.07811625174472246
chicago1_r0c1,206327,176172,96588,312,231,170,2,45,108,0.07115797085966455
chicago1_r0c2,183635,113443,94315,326,228,171,3,43,103,0.09124373231502267
chicago1_r0c3,164091,93253,67635,187,157,130,4,17,48,0.0855882203346727
chicago1_r0c4,128387,16899,124997,79,41,19,2,32,56,0.09434440067529544
chicago1_r1c0,249100,140225,68794,207,179,156,1,26,50,0.06418506936478997
chicago1_r1c1,87685,70828,64620,169,112,76,1,29,66,0.08679543622496434
chicago1_r1c2,106126,114750,58314,205,151,118,0,33,66,0.07445663869162901
chicago1_r1c3,154087,60993,72862,62,26,14,0,21,33,0.051935691318327974
chicago1_r1c4,3423,26219,102393,3,1,0,1,21,23,0.020931696569090337
chicago1_r2c0,196941,19277,19279,9,6,1,0,6,11,0.014145355724339767
chicago1_r2c1,30099,34525,11154,14,5,0,0,13,18,0.02661831120843027
chicago1_r2c2,159399,22364,43067,6,4,0,0,8,12,0.02481527093596059
chicago1_r2c3,118113,125356,49883,21,16,9,0,23,30,0.019393083980239943
chicago1_r2c4,52191,151895,2178,5,5,1,0,15,19,0.029482262703739215
chicago1_r3c0,5200,1438,4960,5,3,0,1,1,5,0.06731549067315491
chicago1_r3c1,216893,85882,64687,13,6,4,0,3,5,0.014610216487149408
chicago1_r3c2,7118,59991,40187,22,5,0,0,6,11,0.014877057648598388
chicago1_r3c3,6750,18233,16476,10,3,0,0,10,13,0.019705694177863085
chicago1_r3c4,5086,11633,2584,3,2,0,0,12,14,0.026148538224078446
chicago1_r4c0,2147,1487,1926,4,1,0,0,2,3,0.037122969837587005
chicago1_r4c1,1330,80,7710,3,1,0,0,0,1,0.018731375053214133
chicago1_r4c2,943,531,17499,6,0,0,0,7,7,0.01716851558372953
chicago1_r4c3,70843,15768,9421,10,3,1,0,5,7,0.048253199584918714
chicago1_r4c4,145204,60585,26377,20,10,1,0,17,26,0.05126291833003768
chicago2_r0c0,325409,56947,82924,47,19,6,2,18,33,0.06504065040650407
chicago2_r0c1,124057,56591,45210,72,25,8,1,24,42,0.06033668537140952
chicago2_r0c2,137720,97976,105951,229,153,107,4,36,86,0.08329905833964715
chicago2_r0c3,181818,134050,75501,189,143,106,1,37,75,0.07544635977368294
chicago2_r0c4,230758,201615,101604,327,252,211,2,29,72,0.07113701284280015
chicago2_r1c0,175365,137226,105491,257,198,153,3,32,80,0.06612303264519283
chicago2_r1c1,272415,274625,44306,261,236,210,1,28,55,0.05129059117402165
chicago2_r1c2,232487,199812,78700,312,243,196,0,43,90,0.06119365791359063
chicago2_r1c3,214313,205350,83156,238,193,145,2,36,86,0.05380551575931232
chicago2_r1c4,277606,246234,59882,292,264,242,1,33,56,0.06078626959772784
chicago2_r2c0,264669,209731,100385,289,239,207,4,30,66,0.05001975687423006
chicago2_r2c1,344280,206862,67730,217,197,181,1,29,46,0.0537416957150333
chicago2_r2c2,345160,301037,37649,285,274,254,1,19,39,0.039964409618375406
chicago2_r2c3,379231,307984,25452,247,233,224,0,11,20,0.04116069495111022
chicago2_r2c4,325303,272276,58937,276,251,235,3,32,51,0.04117367895658435
chicago2_r3c0,211799,185875,110339,337,274,236,5,38,81,0.054909813489232094
chicago2_r3c1,274299,224276,47848,342,322,289,1,27,61,0.05897718741860857
chicago2_r3c2,187731,146794,122583,339,253,203,3,51,104,0.05987052551408987
chicago2_r3c3,221736,187703,95323,286,233,195,5,29,72,0.050388817558564884
chicago2_r3c4,172820,153302,159411,347,239,189,3,57,110,0.048906253549281055
chicago2_r4c0,250035,235288,82663,340,273,243,2,35,66,0.0508113762089616
chicago2_r4c1,289161,264874,56732,402,362,331,4,32,67,0.05389905916447275
chicago2_r4c2,263284,219629,63778,312,274,241,1,21,54,0.0623237050694149
chicago2_r4c3,235866,203806,81731,346,269,234,0,52,87,0.05576039035411143
chicago2_r4c4,254987,266961,92145,398,331,301,4,37,71,0.05462869612054083
chicago3_r0c0,56621,31351,92992,133,62,25,2,27,66,0.05842409445514716
chicago3_r0c1,69747,23862,123032,117,42,10,1,42,75,0.05157435508345979
chicago3_r0c2,94610,57151,82492,68,40,19,2,29,52,0.053385028332836267
chicago3_r0c3,70285,54722,95577,95,49,21,2,51,81,0.04864790712828163
chicago3_r0c4,105030,52056,76958,87,40,16,0,7,31,0.04659469276561396
chicago3_r1c0,97786,41268,136372,213,101,47,1,47,102,0.07780521331839935
chicago3_r1c1,78019,38865,131266,174,61,31,1,29,60,0.049902152641878667
chicago3_r1c2,40526,32728,183610,157,26,3,1,43,67,0.02252517327056362
chicago3_r1c3,44421,26505,159361,171,51,25,3,36,65,0.04040076070318661
chicago3_r1c4,62813,36695,128477,149,59,24,2,36,73,0.06538427073687983
chicago3_r2c0,45766,18351,118899,162,54,22,0,24,56,0.048898421478429384
chicago3_r2c1,95251,74773,124600,134,58,20,3,40,81,0.03694889955926046
chicago3_r2c2,25084,14459,173179,144,26,4,0,43,65,0.021226035841269274
chicago3_r2c3,74919,40495,198493,185,50,15,2,43,80,0.03022474812709894
chicago3_r2c4,64313,28125,163738,188,69,30,2,30,71,0.03864740525006766
chicago3_r3c0,77352,14600,179526,214,61,13,0,36,84,0.06591066459375776
chicago3_r3c1,95064,41147,149812,162,79,26,2,45,100,0.06179635658722072
chicago3_r3c2,71896,42392,201949,211,74,42,7,55,94,0.04384163575340046
chicago3_r3c3,77092,42909,143472,139,60,24,4,51,91,0.04676102182568514
chicago3_r3c4,70486,22261,142097,119,54,20,2,29,65,0.056209702304581555
chicago3_r4c0,142432,81787,148640,273,161,90,1,35,107,0.0685498957720883
chicago3_r4c1,107235,51720,141413,124,62,23,2,54,94,0.04920362916616852
chicago3_r4c2,134331,88614,106334,121,68,22,2,45,93,0.04546627508325243
chicago3_r4c3,143272,66809,100701,141,90,47,5,32,79,0.06401615517197026
chicago3_r4c4,147161,60066,95998,148,90,49,4,32,77,0.0638265188560895
chicago4_r0c0,109673,24925,129162,176,90,32,7,27,92,0.0877793486618548
chicago4_r0c1,79344,24957,179329,164,77,21,1,45,102,0.06638366483177346
chicago4_r0c2,42277,22244,34217,39,22,4,1,13,32,0.050243048804199886
chicago4_r0c3,40140,19202,77904,31,15,5,0,13,23,0.03882316069889524
chicago4_r0c4,60117,21631,123226,73,38,4,2,21,57,0.048034419755996934
chicago4_r1c0,51444,12263,119754,129,45,10,4,17,56,0.06497592782137306
chicago4_r1c1,73063,21495,114495,97,49,15,3,47,84,0.05036045669345659
chicago4_r1c2,28378,18027,50326,26,12,1,2,11,24,0.03391818140814577
chicago4_r1c3,61102,27044,106875,53,28,10,0,32,50,0.035358228070616005
chicago4_r1c4,101910,12535,126769,80,36,2,4,40,78,0.04587517597372126
chicago4_r2c0,75075,16771,160326,201,83,29,9,44,107,0.08484848484848485
chicago4_r2c1,70439,24306,205676,186,69,21,4,62,114,0.05064412787131075
chicago4_r2c2,138943,92411,105079,93,57,28,6,45,80,0.048307860262008735
chicago4_r2c3,81158,51914,140883,136,70,22,3,40,91,0.053667700304944735
chicago4_r2c4,92665,40009,152152,197,108,19,0,58,147,0.055991161548445224
chicago4_r3c0,94211,12686,172115,68,29,6,6,18,47,0.07515540965286023
chicago4_r3c1,75129,24458,100706,121,59,22,4,52,93,0.07327251224869066
chicago4_r3c2,43597,34526,78086,61,24,9,1,31,47,0.04752652435127189
chicago4_r3c3,31830,29749,88971,37,17,3,0,19,33,0.031095454237517785
chicago4_r3c4,52132,19013,125982,48,18,4,0,19,33,0.03198966245390652
chicago4_r4c0,146766,45390,128738,137,52,14,0,38,76,0.06447092813289997
chicago4_r4c1,96234,50369,146234,156,63,21,7,49,98,0.051157201687298946
chicago4_r4c2,44517,23503,110163,85,21,6,0,39,54,0.03651226158038147
chicago4_r4c3,73229,42403,144821,137,45,10,0,38,73,0.036469664007735075
chicago4_r4c4,77663,35893,121758,116,51,6,3,32,80,0.03243806514504689
chicago5_r0c0,197620,22968,65062,9,6,1,0,2,7,0.11713754214626207
chicago5_r0c1,72850,27885,116561,188,83,45,1,16,55,0.05144490314385519
chicago5_r0c2,28397,10614,181383,170,29,4,2,45,72,0.02790887176178997
chicago5_r0c3,25679,20561,136611,117,24,5,0,37,56,0.026408121743102125
chicago5_r0c4,61729,40396,107452,119,46,12,1,33,68,0.05220638271884979
chicago5_r1c0,98773,12864,106620,51,29,6,1,15,39,0.08388992046115899
chicago5_r1c1,26783,7301,88379,73,21,4,0,20,37,0.04493978069387022
chicago5_r1c2,63422,8897,90782,68,18,4,0,16,30,0.042953773261432
chicago5_r1c3,89722,24622,99860,53,30,7,2,24,49,0.04649609535552816
chicago5_r1c4,68192,13482,101125,107,43,11,1,16,49,0.04913176930176651
chicago5_r2c0,75414,16882,153624,87,40,9,0,31,62,0.07071975882426831
chicago5_r2c1,266163,43086,77122,60,29,7,2,22,46,0.034162348877374786
chicago5_r2c2,15231,3221,49659,37,9,0,1,3,13,0.02644438056912906
chicago5_r2c3,64719,19790,33176,17,15,5,2,8,20,0.037095541401273885
chicago5_r2c4,54283,14884,108001,82,37,9,1,22,51,0.034888571742232956
chicago5_r3c0,72551,14131,153709,55,22,5,2,59,78,0.04843311243401101
chicago5_r3c1,108942,24960,131669,62,37,6,2,26,59,0.04422139933736114
chicago5_r3c2,37834,27746,30096,17,12,5,1,11,19,0.03263980625275209
chicago5_r3c3,0,0,50080,2,0,0,0,0,0,0.0
chicago5_r3c4,8570,2250,8227,9,7,2,0,3,8,0.03230803275060854
chicago5_r4c0,70338,13090,183730,116,47,10,1,43,81,0.07669979168801011
chicago5_r4c1,152512,33699,187381,141,71,23,4,46,98,0.05667574931880109
chicago5_r4c2,30115,12969,33881,29,18,8,0,7,17,0.045512010113780026
chicago5_r4c3,36579,14273,31210,16,10,0,0,10,20,0.03794628948844165
chicago5_r4c4,103253,35190,86568,61,43,8,6,23,64,0.05323607860214469
kitsap1_r0c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r0c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r0c2,0,0,6004,4,0,0,0,0,0,0.0
kitsap1_r0c3,1874,53,12880,13,1,0,0,0,1,0.056432824229873155
kitsap1_r0c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r1c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r1c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r1c2,2217,108,5251,9,1,0,0,2,3,0.10790273556231003
kitsap1_r1c3,0,0,2650,4,0,0,0,0,0,0.0
kitsap1_r1c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c2,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c3,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c2,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c3,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c2,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c3,776,210,10549,6,0,0,0,4,4,0.05855216465578424
kitsap1_r4c4,878,66,6445,7,1,0,0,0,1,0.05290505432215399
kitsap2_r0c0,0,0,0,0,0,0,0,0,0,nan
kitsap2_r0c1,4062,566,3413,2,1,0,0,0,1,0.19203629032258066
kitsap2_r0c2,1038,96,29218,11,1,0,0,3,4,0.02288911495422177
kitsap2_r0c3,5601,772,32789,16,3,0,0,10,13,0.06661963313848014
kitsap2_r0c4,8988,2227,9993,10,6,0,2,4,12,0.14644617586261727
kitsap2_r1c0,0,0,3845,5,0,0,0,0,0,0.0
kitsap2_r1c1,0,0,0,0,0,0,0,0,0,nan
kitsap2_r1c2,0,0,0,0,0,0,0,0,0,nan
kitsap2_r1c3,436,43,9336,8,1,0,0,0,1,0.028443722064201545
kitsap2_r1c4,1029,320,5744,7,1,0,0,1,2,0.03573130061934254
kitsap2_r2c0,0,0,0,0,0,0,0,0,0,nan
kitsap2_r2c1,0,0,3674,4,0,0,0,0,0,0.0
kitsap2_r2c2,0,0,0,0,0,0,0,0,0,nan
kitsap2_r2c3,3244,69,23323,20,2,0,0,0,2,0.044013319820471984
kitsap2_r2c4,5865,858,15577,15,4,0,0,1,5,0.07547458665033681
kitsap2_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap2_r3c1,7074,2422,11371,15,6,1,0,1,6,0.1207420438189669
kitsap2_r3c2,0,0,4529,2,0,0,0,0,0,0.0
kitsap2_r3c3,0,0,2357,4,0,0,0,0,0,0.0
kitsap2_r3c4,0,0,0,0,0,0,0,0,0,nan
kitsap2_r4c0,4531,360,14257,3,1,0,0,4,5,0.08268059181897303
kitsap2_r4c1,1247,113,5896,7,1,0,0,0,1,0.05581637976004173
kitsap2_r4c2,2831,394,21845,15,2,0,0,1,3,0.02971188475390156
kitsap2_r4c3,1760,310,346,2,1,0,0,0,1,0.17869415807560138
kitsap2_r4c4,0,0,0,0,0,0,0,0,0,nan
kitsap3_r0c0,0,0,0,0,0,0,0,0,0,nan
kitsap3_r0c1,0,0,0,0,0,0,0,0,0,nan
kitsap3_r0c2,256,0,80092,30,0,0,0,3,3,0.0018138944313440958
kitsap3_r0c3,8098,4324,95894,38,5,0,0,11,16,0.023284787558534175
kitsap3_r0c4,36322,9813,57796,26,13,2,0,12,23,0.07828241793955151
kitsap3_r1c0,0,0,0,0,0,0,0,0,0,nan
kitsap3_r1c1,4086,174,21776,10,3,0,0,1,4,0.09432971648582429
kitsap3_r1c2,15544,2158,77113,37,9,0,0,15,24,0.07615114781759247
kitsap3_r1c3,19706,2902,95165,33,7,0,0,13,20,0.07189129404329278
kitsap3_r1c4,5171,482,57929,17,3,0,0,10,13,0.04038324491250297
kitsap3_r2c0,0,0,0,0,0,0,0,0,0,nan
kitsap3_r2c1,18053,1857,62599,27,11,0,1,9,21,0.10682309354739117
kitsap3_r2c2,21291,2723,111682,50,13,0,0,20,33,0.07675682547754506
kitsap3_r2c3,12152,900,39983,16,5,0,0,6,11,0.0870026525198939
kitsap3_r2c4,28497,3686,70251,34,13,0,1,13,27,0.11939268461007592
kitsap3_r3c0,3358,122,23225,10,2,0,0,2,4,0.08311368827973994
kitsap3_r3c1,21661,1994,72300,33,13,0,3,6,22,0.11398658448150834
kitsap3_r3c2,14050,903,21434,17,5,0,0,3,8,0.19301659988551803
kitsap3_r3c3,6833,1109,79428,33,6,0,0,13,19,0.03562265640418393
kitsap3_r3c4,17116,3642,55163,30,11,1,1,6,17,0.08710401336047179
kitsap3_r4c0,1010,76,9221,3,1,0,0,1,2,0.044681884409907724
kitsap3_r4c1,7172,1007,17238,11,3,0,0,5,8,0.13685379004123058
kitsap3_r4c2,34055,4429,93973,45,16,0,0,17,33,0.11762044103894537
kitsap3_r4c3,10379,1494,66284,38,8,1,0,11,18,0.06719040727723796
kitsap3_r4c4,10997,3800,23000,16,7,2,0,1,6,0.11918754510774307
kitsap4_r0c0,1693,1046,6681,5,3,0,0,0,3,0.013183279742765274
kitsap4_r0c1,4638,2852,22775,17,4,0,0,8,12,0.016856600189933523
kitsap4_r0c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r0c3,0,0,0,0,0,0,0,0,0,nan
kitsap4_r0c4,0,2166,153428,93,0,0,0,3,3,0.0
kitsap4_r1c0,0,0,0,0,0,0,0,0,0,nan
kitsap4_r1c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r1c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r1c3,0,0,42829,23,0,0,0,0,0,0.0
kitsap4_r1c4,0,0,36337,23,0,0,0,0,0,0.0
kitsap4_r2c0,28019,15371,7473,3,3,1,0,3,5,0.04257835600236547
kitsap4_r2c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r2c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r2c3,0,0,40,1,0,0,0,0,0,0.0
kitsap4_r2c4,0,0,25940,13,0,0,0,0,0,0.0
kitsap4_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap4_r3c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r3c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r3c3,0,0,362,1,0,0,0,0,0,0.0
kitsap4_r3c4,2668,217,28545,11,1,0,0,6,7,0.060125479261066574
kitsap4_r4c0,0,0,0,0,0,0,0,0,0,nan
kitsap4_r4c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r4c2,0,0,1883,2,0,0,0,0,0,0.0
kitsap4_r4c3,4358,2300,25314,12,3,0,0,9,12,0.017770406349958537
kitsap4_r4c4,24436,8552,54247,27,12,0,0,9,21,0.031884326628973954
kitsap5_r0c0,6419,9565,37842,33,3,0,0,17,20,0.03837233818258486
kitsap5_r0c1,5301,1319,40422,37,7,0,0,3,10,0.04562219371391918
kitsap5_r0c2,11158,10948,68370,10,2,0,0,8,10,0.01516313144220121
kitsap5_r0c3,460,48,8669,9,1,0,0,1,2,0.013503649635036497
kitsap5_r0c4,103,98,2345,3,0,0,0,5,5,0.018924302788844622
kitsap5_r1c0,1706,1988,6586,4,1,0,0,1,2,0.004325259515570935
kitsap5_r1c1,9558,5541,16966,21,9,0,1,6,16,0.03979318622472532
kitsap5_r1c2,0,0,106,1,0,0,0,0,0,0.0
kitsap5_r1c3,0,0,0,0,0,0,0,0,0,nan
kitsap5_r1c4,0,0,0,0,0,0,0,0,0,nan
kitsap5_r2c0,2293,2042,5663,6,2,0,0,0,2,0.014385835485060863
kitsap5_r2c1,103,322,8715,7,0,0,0,2,2,0.014350143501435014
