stem,tp,fp,fn,n_gt,found,merges,splits,fp_inst,n_pred_inst,boundary_iou
austin3_r4c4,57152,11640,129451,122,37,1,3,17,56,0.0831362181716989
austin4_r0c0,131725,34606,51043,23,16,1,0,33,48,0.060677451442332865
austin4_r0c1,28272,4354,84805,40,11,0,0,14,25,0.09697162668930871
austin4_r0c2,13940,881,65904,31,10,0,0,6,16,0.06294656334909933
austin4_r0c3,78,63,1466,4,1,0,0,0,1,0.05324459234608985
austin4_r0c4,6644,673,6040,9,6,0,0,3,9,0.17222935387248609
austin4_r1c0,111540,46593,68973,23,14,0,2,45,61,0.06664198445020363
austin4_r1c1,26069,2460,40818,18,9,0,0,16,25,0.08105388920329498
austin4_r1c2,10074,325,45540,5,1,0,0,7,8,0.018488308863512777
austin4_r1c3,8049,1175,2770,2,2,0,1,5,8,0.13517862890247828
austin4_r1c4,0,0,0,0,0,0,0,0,0,nan
austin4_r2c0,59719,7323,35776,12,11,0,1,3,15,0.1317279643081851
austin4_r2c1,39611,4659,81574,20,11,0,1,16,28,0.09858856440469631
austin4_r2c2,214445,23543,38661,12,11,2,1,11,21,0.08394004282655246
austin4_r2c3,17224,2885,3965,3,2,0,0,2,4,0.11534369014683975
austin4_r2c4,9406,775,9327,4,2,0,0,4,6,0.08734655335221908
austin4_r3c0,117984,22442,103668,25,17,1,2,24,42,0.05775243700570167
austin4_r3c1,14511,3003,58490,21,9,0,0,18,27,0.06728185959584161
austin4_r3c2,29212,6127,41308,29,16,0,0,10,26,0.10466044023091003
austin4_r3c3,31849,7246,99444,49,20,0,1,17,38,0.07694907616043263
austin4_r3c4,129323,35787,98396,72,52,3,2,51,102,0.1320783087240249
austin4_r4c0,85112,21100,92357,54,35,2,1,26,60,0.08726566365518884
austin4_r4c1,36012,7248,56793,35,20,0,0,15,35,0.11121357432681667
austin4_r4c2,60109,5306,113720,63,26,1,1,14,40,0.12408947788899855
austin4_r4c3,42072,4197,167823,87,18,1,1,18,36,0.09312571783622978
austin4_r4c4,79413,11787,149390,88,40,2,0,22,60,0.10851245147239845
austin5_r0c0,46107,14044,50671,36,21,0,2,12,35,0.10684258181347821
austin5_r0c1,28038,7553,6811,8,5,1,0,0,4,0.13153707436087833
austin5_r0c2,7179,318,10485,7,2,0,0,2,4,0.2600581677169171
austin5_r0c3,27311,2194,18956,12,4,0,1,3,8,0.12854166666666667
austin5_r0c4,75718,7459,147089,126,22,3,0,14,33,0.048522883820603095
austin5_r1c0,56628,10460,78692,52,28,0,0,10,38,0.09482911056660015
austin5_r1c1,59480,7067,59841,44,23,1,0,19,41,0.13443217904128232
austin5_r1c2,8620,537,9593,8,3,0,1,7,11,0.16476374494993853
austin5_r1c3,33,130,9775,4,0,0,0,1,1,0.008817427385892116
austin5_r1c4,90658,38889,91905,53,23,7,1,24,41,0.06634905641004579
austin5_r2c0,53654,13758,65808,53,28,3,2,20,47,0.10612212403471061
austin5_r2c1,67863,14564,61204,46,31,1,1,24,55,0.1368413188564598
austin5_r2c2,39270,9153,53405,31,17,0,0,13,30,0.15278096549613648
austin5_r2c3,3410,875,11049,7,1,0,0,1,2,0.06876926725160067
austin5_r2c4,19074,4615,100747,24,9,0,0,10,19,0.03886492262635058
austin5_r3c0,17474,3438,49076,38,8,0,0,7,15,0.06518000118616926
austin5_r3c1,43915,7268,87139,44,22,0,0,19,41,0.10291316526610644
austin5_r3c2,35729,2976,66406,34,15,0,1,7,23,0.12025843275595545
austin5_r3c3,43104,13344,33925,28,14,0,3,20,37,0.1387129564469466
austin5_r3c4,8,2298,603,4,0,0,0,2,2,0.007462686567164179
austin5_r4c0,35686,8801,116959,54,21,0,2,15,38,0.05753562729232578
austin5_r4c1,44045,4320,86167,47,22,0,1,12,35,0.12727218099329987
austin5_r4c2,49446,5045,84443,42,15,0,1,18,34,0.12232947792561671
austin5_r4c3,38431,7058,49095,27,14,1,2,3,18,0.1399801914823374
austin5_r4c4,11883,2224,11949,12,5,0,1,0,6,0.08161059316308607
chicago1_r0c0,239075,192165,62278,348,307,251,5,61,122,0.08116296771689975
chicago1_r0c1,243957,223471,58958,312,272,216,5,44,105,0.07979721525773846
chicago1_r0c2,212831,149063,65119,326,275,208,2,46,115,0.09622266401590457
chicago1_r0c3,182264,108459,49462,187,170,137,0,30,63,0.08302159550590293
chicago1_r0c4,132421,14627,120963,79,51,22,0,28,57,0.10211924587150853
chicago1_r1c0,252400,136211,65494,207,189,166,0,30,53,0.06185044046322875
chicago1_r1c1,93618,52664,58687,169,121,71,1,29,80,0.09971585174603667
chicago1_r1c2,121821,95660,42619,205,182,120,1,41,104,0.09686006272930338
chicago1_r1c3,147342,56746,79607,62,31,15,1,31,48,0.06229239998016955
chicago1_r1c4,4518,16123,101298,3,1,0,0,21,22,0.008140376266280752
chicago1_r2c0,201150,18254,15070,9,3,0,0,3,6,0.011077191452245966
chicago1_r2c1,30156,90230,11097,14,7,1,0,18,24,0.021407226297201848
chicago1_r2c2,179943,25130,22523,6,4,0,0,17,21,0.03983180862549009
chicago1_r2c3,117559,85720,50437,21,15,7,1,47,56,0.02753854332801701
chicago1_r2c4,53364,158380,1005,5,5,2,0,33,36,0.019835864039605276
chicago1_r3c0,2119,507,8041,5,2,0,0,1,3,0.06521739130434782
chicago1_r3c1,222347,81544,59233,13,6,4,0,18,20,0.014953580901856764
chicago1_r3c2,8751,60424,38554,22,7,1,0,13,19,0.02277879736586419
chicago1_r3c3,5229,18930,17997,10,4,0,0,7,11,0.013726281792490917
chicago1_r3c4,2022,18910,5648,3,2,0,0,6,8,0.011869436201780416
chicago1_r4c0,2139,1358,1934,4,1,0,0,0,1,0.036708111308466546
chicago1_r4c1,1881,90,7159,3,1,0,0,0,1,0.02872168284789644
chicago1_r4c2,984,470,17458,6,1,0,0,4,5,0.0021136063408190224
chicago1_r4c3,72237,19265,8027,10,3,1,0,15,17,0.033150548354935194
chicago1_r4c4,139924,43179,31657,20,8,1,0,21,28,0.04051490010789092
chicago2_r0c0,334463,76369,73870,47,20,7,1,26,40,0.06669547182855168
chicago2_r0c1,126305,89505,42962,72,29,8,1,49,71,0.0508618002048724
chicago2_r0c2,155089,97674,88582,229,170,108,2,52,116,0.08998269367810241
chicago2_r0c3,205251,169351,52068,189,162,126,4,38,78,0.07214607892271152
chicago2_r0c4,258811,223942,73551,327,280,228,1,53,106,0.07237437966421402
chicago2_r1c0,208534,191301,72322,257,210,171,1,46,86,0.060791412950061255
chicago2_r1c1,288018,282087,28703,261,251,235,0,35,51,0.051337155825288625
chicago2_r1c2,253705,232824,57482,312,268,223,0,36,81,0.05360401285702288
chicago2_r1c3,238071,239570,59398,238,209,168,2,36,79,0.05352887730787033
chicago2_r1c4,297040,286823,40448,292,276,252,2,40,66,0.053758419540457326
chicago2_r2c0,313530,256849,51524,289,267,235,3,18,53,0.04472853339936854
chicago2_r2c1,371495,236088,40515,217,201,188,0,34,47,0.045058869737575245
chicago2_r2c2,359886,310693,22923,285,273,260,0,23,36,0.03594331406856147
chicago2_r2c3,387951,334417,16732,247,240,229,1,17,29,0.03791598009071296
chicago2_r2c4,347840,289907,36400,276,266,252,0,23,37,0.04000386978184105
chicago2_r3c0,256561,236134,65577,337,303,270,0,48,81,0.04870434683051559
chicago2_r3c1,287828,238454,34319,342,329,302,0,23,50,0.05678307457666888
chicago2_r3c2,230809,184292,79505,339,283,243,3,48,91,0.05963777205607271
chicago2_r3c3,244754,214821,72305,286,249,215,3,54,91,0.049935479759761675
chicago2_r3c4,246971,229402,85260,347,304,273,5,50,86,0.04942565814387299
chicago2_r4c0,284363,261344,48335,340,302,275,3,47,77,0.0542992677197992
chicago2_r4c1,312085,295059,33808,402,382,356,0,41,67,0.048596325345051594
chicago2_r4c2,280072,239014,46990,312,281,250,1,34,66,0.06386491617081691
chicago2_r4c3,255924,225837,61673,346,288,259,1,48,78,0.05998159494726245
chicago2_r4c4,297887,301496,49245,398,364,344,1,29,50,0.05137720659903974
chicago3_r0c0,71020,32994,78593,133,73,29,3,35,82,0.0633413938715848
chicago3_r0c1,93422,33516,99357,117,57,18,1,28,68,0.05788322091824741
chicago3_r0c2,113917,73548,63185,68,49,24,2,30,57,0.05909776730466035
chicago3_r0c3,93589,71299,72273,95,60,31,1,36,66,0.05049194849568161
chicago3_r0c4,117794,66415,64194,87,44,23,0,24,45,0.053133917150447706
chicago3_r1c0,118560,52070,115598,213,126,60,0,44,110,0.0804923456380216
chicago3_r1c1,100937,59353,108348,174,89,46,0,39,82,0.05812736067855013
chicago3_r1c2,80423,56151,143713,157,53,16,1,52,90,0.034497724886244314
chicago3_r1c3,59727,34996,144055,171,66,33,2,44,79,0.047188298778756035
chicago3_r1c4,110362,61969,80928,149,96,41,2,49,106,0.08614811739693802
chicago3_r2c0,66313,27428,98352,162,78,36,1,26,69,0.05931048936393168
chicago3_r2c1,133396,97215,86455,134,85,36,1,43,93,0.047864466253632325
chicago3_r2c2,44056,22780,154207,144,44,10,2,58,94,0.040031612393348494
chicago3_r2c3,117535,60200,155877,185,81,36,3,69,117,0.04536513400540939
chicago3_r2c4,111392,49370,116659,188,106,48,5,51,114,0.05464919218167439
chicago3_r3c0,96300,19436,160578,214,82,22,2,50,112,0.07976116432392089
chicago3_r3c1,132859,62910,112017,162,102,45,5,55,117,0.06550330854365521
chicago3_r3c2,134432,88487,139413,211,116,71,4,70,119,0.05460086832344569
chicago3_r3c3,107572,57755,112992,139,87,36,9,39,99,0.05708017397328817
chicago3_r3c4,109905,33552,102678,119,73,26,3,40,90,0.07466548490393413
chicago3_r4c0,181355,135965,109717,273,191,139,1,38,91,0.06804539242652274
chicago3_r4c1,133853,88672,114795,124,75,31,3,54,100,0.04505733607762423
chicago3_r4c2,168843,133402,71822,121,88,53,1,36,72,0.04856701966004264
chicago3_r4c3,171289,76489,72684,141,98,50,3,47,98,0.06159802023864945
chicago3_r4c4,178200,83627,64959,148,111,64,2,33,81,0.0625829383886256
chicago4_r0c0,154450,37574,84385,176,118,51,6,27,100,0.10934703539056637
chicago4_r0c1,123343,40091,135330,164,98,32,4,38,108,0.07421095924369274
chicago4_r0c2,45747,24900,30747,39,23,8,0,11,26,0.051657553626734985
chicago4_r0c3,78835,32612,39209,31,24,10,1,14,29,0.04461454013173945
chicago4_r0c4,96719,37995,86624,73,52,12,4,40,84,0.061931593515223406
chicago4_r1c0,69696,16133,101502,129,59,20,0,17,56,0.08722102166451777
chicago4_r1c1,108000,39432,79558,97,66,33,5,32,70,0.058251194387568844
chicago4_r1c2,39160,23732,39544,26,16,2,2,19,35,0.037026476578411405
chicago4_r1c3,68666,29032,99311,53,30,9,1,40,62,0.04271333790894532
chicago4_r1c4,118478,28547,110201,80,41,8,3,43,79,0.06081653103889148
chicago4_r2c0,126358,33505,109043,201,126,58,2,45,115,0.10819191712669529
chicago4_r2c1,129542,48780,146573,186,106,56,5,55,110,0.06698019512765087
chicago4_r2c2,181815,126230,62207,93,71,41,3,27,60,0.048662541414928866
chicago4_r2c3,111844,67601,110197,136,84,38,1,51,98,0.059851675628436525
chicago4_r2c4,142207,61560,102610,197,138,45,1,50,144,0.06569765700651885
chicago4_r3c0,121757,16607,144569,68,39,19,3,23,46,0.09047568145376804
chicago4_r3c1,102245,41361,73590,121,77,34,5,38,86,0.07704248746487838
chicago4_r3c2,53820,45639,67863,61,32,17,3,29,47,0.05084706642662604
chicago4_r3c3,39465,28481,81336,37,22,7,0,29,44,0.042870700657787086
chicago4_r3c4,63720,21041,114394,48,22,6,0,17,33,0.04356961868858538
chicago4_r4c0,186428,58468,89076,137,82,39,2,29,74,0.08565257232622071
chicago4_r4c1,135128,65312,107340,156,101,42,2,61,122,0.065036806915648
chicago4_r4c2,49419,31306,105261,85,36,10,2,41,69,0.04256095336535538
chicago4_r4c3,96542,44337,121508,137,68,23,5,28,78,0.04653490470283072
chicago4_r4c4,99201,50805,100220,116,72,13,2,33,94,0.044610591900311525
chicago5_r0c0,212406,19508,50276,9,6,1,0,5,10,0.12464223581570234
chicago5_r0c1,89065,34039,100346,188,104,56,0,27,75,0.05448342942528087
chicago5_r0c2,55743,25940,154037,170,62,18,3,34,81,0.043584756141488365
chicago5_r0c3,57336,37235,104954,117,49,20,3,49,81,0.04597296536186989
chicago5_r0c4,91140,55276,78041,119,65,28,3,35,75,0.061959878950488254
chicago5_r1c0,99105,12385,106288,51,29,4,1,25,51,0.08922329036486781
chicago5_r1c1,31598,8903,83564,73,29,12,2,25,44,0.0526834909189851
chicago5_r1c2,68059,12273,86145,68,21,5,0,12,28,0.04008823529411765
chicago5_r1c3,101051,30503,88531,53,33,16,3,26,46,0.048512128032008
chicago5_r1c4,86473,17546,82844,107,60,24,0,17,53,0.06931751699650991
chicago5_r2c0,135051,31297,93987,87,52,16,0,33,69,0.0757472384665367
chicago5_r2c1,278914,42448,64371,60,30,10,1,25,46,0.035988464985776084
chicago5_r2c2,26702,7192,38188,37,26,7,0,8,27,0.05553371890617104
chicago5_r2c3,60184,16413,37711,17,15,5,2,10,22,0.043220745958059865
chicago5_r2c4,68492,19764,93792,82,44,11,1,25,59,0.04183356494727377
chicago5_r3c0,103616,27258,122644,55,31,10,2,31,54,0.05641884816753927
chicago5_r3c1,121458,37967,119153,62,42,13,2,33,64,0.052883999341009354
chicago5_r3c2,51342,31991,16588,17,13,3,1,10,21,0.038835425724195204
chicago5_r3c3,8,26,50072,2,0,0,0,1,1,0.002129925452609159
chicago5_r3c4,9447,3228,7350,9,9,2,0,3,10,0.041807432432432436
chicago5_r4c0,120691,22074,133377,116,75,27,0,43,91,0.0993430279766738
chicago5_r4c1,176433,40279,163460,141,76,34,4,56,102,0.059605140928706654
chicago5_r4c2,37797,15268,26199,29,20,9,0,3,14,0.06595543409712003
chicago5_r4c3,42646,17784,25143,16,13,1,1,11,24,0.03773800022802417
chicago5_r4c4,132932,52143,56889,61,49,13,5,19,60,0.05611773956445933
kitsap1_r0c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r0c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r0c2,117,259,5887,4,1,0,0,0,1,0.009673518742442563
kitsap1_r0c3,2077,64,12677,13,2,0,0,0,2,0.06661581489956776
kitsap1_r0c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r1c0,0,23,0,0,0,0,0,1,1,nan
kitsap1_r1c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r1c2,3044,86,4424,9,2,0,0,1,3,0.15223771093176816
kitsap1_r1c3,0,0,2650,4,0,0,0,0,0,0.0
kitsap1_r1c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c2,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c3,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c2,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c3,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c2,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c3,5622,1104,5703,6,2,0,0,0,2,0.0791044776119403
kitsap1_r4c4,958,82,6365,7,1,0,0,1,2,0.06270022883295194
kitsap2_r0c0,0,0,0,0,0,0,0,0,0,nan
kitsap2_r0c1,4254,364,3221,2,1,0,0,0,1,0.24131944444444445
kitsap2_r0c2,3328,332,26928,11,2,0,0,3,5,0.04497311389929933
kitsap2_r0c3,10320,1158,28070,16,8,0,0,6,14,0.12431513319478557
kitsap2_r0c4,11785,1728,7196,10,7,0,0,0,7,0.18256216556499844
kitsap2_r1c0,0,0,3845,5,0,0,0,0,0,0.0
kitsap2_r1c1,0,0,0,0,0,0,0,0,0,nan
kitsap2_r1c2,0,0,0,0,0,0,0,0,0,nan
kitsap2_r1c3,214,8,9558,8,0,0,0,1,1,0.01988400994200497
kitsap2_r1c4,3465,408,3308,7,2,0,0,0,2,0.08483171968649147
kitsap2_r2c0,0,0,0,0,0,0,0,0,0,nan
kitsap2_r2c1,9,0,3665,4,0,0,0,0,0,0.0068694798822374874
kitsap2_r2c2,0,0,0,0,0,0,0,0,0,nan
kitsap2_r2c3,3492,251,23075,20,3,0,0,0,3,0.054120363688843987
kitsap2_r2c4,5741,702,15701,15,4,0,0,3,7,0.09987801158889906
kitsap2_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap2_r3c1,3731,1131,14714,15,5,0,0,1,6,0.050413223140495865
kitsap2_r3c2,999,19,3530,2,1,0,0,1,2,0.03420843277645187
kitsap2_r3c3,0,0,2357,4,0,0,0,0,0,0.0
kitsap2_r3c4,0,0,0,0,0,0,0,0,0,nan
kitsap2_r4c0,3934,325,14854,3,1,0,0,0,1,0.10274431057563588
kitsap2_r4c1,1883,254,5260,7,2,0,0,0,2,0.0961631860126275
kitsap2_r4c2,7791,1041,16885,15,2,1,0,2,3,0.05516935364591037
kitsap2_r4c3,1783,207,323,2,1,0,0,0,1,0.2721354166666667
kitsap2_r4c4,0,0,0,0,0,0,0,0,0,nan
kitsap3_r0c0,0,0,0,0,0,0,0,0,0,nan
kitsap3_r0c1,0,0,0,0,0,0,0,0,0,nan
kitsap3_r0c2,5776,1298,74572,30,6,0,0,4,10,0.022986013227800067
kitsap3_r0c3,24479,5070,79513,38,14,0,1,14,29,0.046673581271299454
kitsap3_r0c4,53205,9538,40913,26,18,3,0,4,19,0.09592966204812184
kitsap3_r1c0,0,0,0,0,0,0,0,0,0,nan
kitsap3_r1c1,7785,762,18077,10,5,0,0,1,6,0.12082798459563543
kitsap3_r1c2,29291,4345,63366,37,16,0,0,7,23,0.11647644132279777
kitsap3_r1c3,37847,4403,77024,33,15,0,0,12,27,0.11991168759486684
kitsap3_r1c4,10006,476,53094,17,5,0,1,6,12,0.05770630184834813
kitsap3_r2c0,0,0,0,0,0,0,0,0,0,nan
kitsap3_r2c1,34833,2973,45819,27,15,0,0,4,19,0.181438127090301
kitsap3_r2c2,39294,5788,93679,50,19,0,0,18,37,0.09875977429610747
kitsap3_r2c3,19659,1406,32476,16,6,0,0,3,9,0.12057474249112785
kitsap3_r2c4,56599,8147,42149,34,22,0,0,8,30,0.1762899482235315
kitsap3_r3c0,8935,758,17648,10,4,0,0,8,12,0.13346799254195152
kitsap3_r3c1,40221,5146,53740,33,18,0,1,13,32,0.16674135332219822
kitsap3_r3c2,16635,1470,18849,17,8,0,0,1,9,0.19043497078554425
kitsap3_r3c3,16683,1434,69578,33,10,0,1,16,27,0.09631111111111111
kitsap3_r3c4,24788,4239,47491,30,13,0,1,9,23,0.13239667726387036
kitsap3_r4c0,1177,178,9054,3,1,0,0,0,1,0.037921348314606744
kitsap3_r4c1,10330,1371,14080,11,5,0,0,2,7,0.13764880952380953
kitsap3_r4c2,50079,5076,77949,45,22,0,0,11,33,0.15208890718254786
kitsap3_r4c3,20852,1752,55811,38,14,0,1,8,23,0.11220148892971092
kitsap3_r4c4,12283,2784,21714,16,9,0,0,4,13,0.11750527267249171
kitsap4_r0c0,2296,970,6078,5,3,0,0,5,8,0.025688073394495414
kitsap4_r0c1,5561,3900,21852,17,5,0,0,7,12,0.0257201646090535
kitsap4_r0c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r0c3,0,0,0,0,0,0,0,0,0,nan
kitsap4_r0c4,0,0,153428,93,0,0,0,0,0,0.0
kitsap4_r1c0,0,0,0,0,0,0,0,0,0,nan
kitsap4_r1c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r1c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r1c3,0,0,42829,23,0,0,0,0,0,0.0
kitsap4_r1c4,0,0,36337,23,0,0,0,0,0,0.0
kitsap4_r2c0,28167,6964,7325,3,2,0,0,10,12,0.06973388906700866
kitsap4_r2c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r2c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r2c3,0,0,40,1,0,0,0,0,0,0.0
kitsap4_r2c4,0,0,25940,13,0,0,0,0,0,0.0
kitsap4_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap4_r3c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r3c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r3c3,0,0,362,1,0,0,0,0,0,0.0
kitsap4_r3c4,10416,440,20797,11,2,0,0,4,6,0.11188369152970923
kitsap4_r4c0,0,0,0,0,0,0,0,0,0,nan
kitsap4_r4c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r4c2,32,0,1851,2,0,0,0,1,1,0.0
kitsap4_r4c3,4043,1902,25629,12,4,0,0,4,8,0.012014670545086632
kitsap4_r4c4,29569,9908,49114,27,14,0,0,14,28,0.04856367139604134
kitsap5_r0c0,7071,9879,37190,33,6,1,0,7,12,0.035416066801036566
kitsap5_r0c1,8078,2961,37645,37,10,0,0,2,12,0.04442985335959729
kitsap5_r0c2,14269,14367,65259,10,5,1,0,11,15,0.028023917585188386
kitsap5_r0c3,1038,209,8091,9,2,0,0,0,2,0.02708124373119358
kitsap5_r0c4,1448,479,1000,3,1,0,0,0,1,0.014626635873749037
kitsap5_r1c0,2673,2306,5619,4,2,0,0,0,2,0.012465913517724971
kitsap5_r1c1,11063,4236,15461,21,11,0,0,1,12,0.057005104934770276
kitsap5_r1c2,0,0,106,1,0,0,0,0,0,0.0
kitsap5_r1c3,0,0,0,0,0,0,0,0,0,nan
kitsap5_r1c4,0,0,0,0,0,0,0,0,0,nan
kitsap5_r2c0,2360,2077,5596,6,2,0,0,1,3,0.009164222873900294
