stem,tp,fp,fn,n_gt,found,merges,splits,fp_inst,n_pred_inst,boundary_iou
austin2_r3c3,68710,17395,153674,84,31,2,2,16,47,0.0701789563386636
austin2_r3c4,48274,14116,136269,60,22,1,2,30,53,0.06260541500221926
austin2_r4c0,71174,12843,115755,107,41,1,1,18,59,0.12143748610897404
austin2_r4c1,48406,9340,75422,66,25,2,1,12,36,0.12399505256648113
austin2_r4c2,25133,4071,113766,80,16,0,0,16,32,0.08456330575082359
austin2_r4c3,52947,10054,132831,89,40,1,2,26,67,0.08679921252859904
austin2_r4c4,69131,21921,88636,58,30,5,0,29,54,0.059884407694903816
austin3_r0c0,19443,8482,44599,14,5,0,0,8,13,0.04556508383463458
austin3_r0c1,16483,2199,40094,22,10,0,1,7,18,0.12796469939327082
austin3_r0c2,43724,4151,148366,75,27,0,0,22,49,0.10598907912197882
austin3_r0c3,10669,414,123401,65,10,0,0,9,19,0.03480944958894899
austin3_r0c4,23959,2693,145006,96,20,1,1,16,36,0.06151532980322939
austin3_r1c0,13904,1248,60322,32,10,0,1,8,19,0.07731772090777403
austin3_r1c1,40092,6460,100346,47,14,3,3,11,25,0.08867630097021507
austin3_r1c2,36211,4502,122819,79,23,1,0,10,32,0.09377747386929765
austin3_r1c3,16551,2952,156623,83,16,0,0,16,32,0.03733520273173379
austin3_r1c4,22871,2486,223496,140,18,0,1,12,31,0.052579311341025226
austin3_r2c0,31693,4532,156320,77,22,0,0,10,32,0.061693334256886244
austin3_r2c1,26605,3430,155960,81,15,0,2,12,29,0.07450876004259026
austin3_r2c2,8532,841,119235,71,9,0,0,1,10,0.041348789590144985
austin3_r2c3,35037,3425,181342,116,19,1,0,17,35,0.07215779738190096
austin3_r2c4,12084,4461,188483,86,13,0,0,17,30,0.029420393110095974
austin3_r3c0,7367,1392,139629,67,5,0,0,7,12,0.028271928472329275
austin3_r3c1,47696,4883,152517,106,27,0,1,14,42,0.13146389846503476
austin3_r3c2,25916,2924,160389,114,20,1,1,16,36,0.06829616207567901
austin3_r3c3,48094,5453,168201,154,19,2,0,10,27,0.05004119921404576
austin3_r3c4,55980,9540,147695,110,20,0,1,9,30,0.04807709563375985
austin3_r4c0,14040,820,93363,47,8,0,0,2,10,0.07673511381660736
austin3_r4c1,35584,5506,166515,102,22,0,3,17,42,0.09244436132410698
austin3_r4c2,125850,41219,105211,73,43,10,1,34,68,0.1448850341621689
austin3_r4c3,81177,24986,53776,48,19,0,0,20,39,0.09462110262234152
austin3_r4c4,45944,9105,140659,122,32,1,3,19,53,0.06828309068932546
austin4_r0c0,99550,23995,83218,23,15,1,0,14,28,0.05502302279111523
austin4_r0c1,24478,4943,88599,40,9,0,2,10,21,0.08500828470571284
austin4_r0c2,13877,583,65967,31,8,0,0,9,17,0.07015046766978447
austin4_r0c3,8,0,1536,4,0,0,0,0,0,0.013358778625954198
austin4_r0c4,6488,773,6196,9,5,0,0,1,6,0.1456025322179516
austin4_r1c0,97392,34122,83121,23,10,0,1,22,33,0.061601066442152526
austin4_r1c1,18711,2394,48176,18,5,0,0,10,15,0.05926465234801602
austin4_r1c2,17993,706,37621,5,2,0,0,6,8,0.05144908269077373
austin4_r1c3,6008,650,4811,2,2,0,1,2,5,0.05244252873563218
austin4_r1c4,0,0,0,0,0,0,0,0,0,nan
austin4_r2c0,51928,5672,43567,12,10,0,1,7,18,0.1075198960532727
austin4_r2c1,30286,1867,90899,20,11,0,1,8,20,0.08979371713630849
austin4_r2c2,224135,20837,28971,12,11,2,1,11,21,0.08682252332296757
austin4_r2c3,15955,2640,5234,3,2,0,0,3,5,0.11427145708582834
austin4_r2c4,9017,644,9716,4,2,0,0,4,6,0.09873480525924089
austin4_r3c0,124655,21642,96997,25,14,0,4,16,34,0.04750073797107154
austin4_r3c1,12372,2216,60629,21,10,0,1,11,22,0.0679888480547459
austin4_r3c2,22403,3910,48117,29,15,0,0,8,23,0.09194768752818559
austin4_r3c3,24221,3741,107072,49,15,0,0,16,31,0.06266071586912186
austin4_r3c4,110775,24419,116944,72,44,2,0,27,69,0.12542960897477465
austin4_r4c0,70407,13625,107062,54,29,0,1,14,44,0.0773486120715203
austin4_r4c1,33020,6217,59785,35,18,0,3,4,25,0.10907822311807117
austin4_r4c2,46562,3832,127267,63,23,0,1,11,35,0.10190512119211544
austin4_r4c3,31811,2872,178084,87,14,1,1,6,20,0.06892787524366471
austin4_r4c4,65234,8428,163569,88,33,2,1,21,53,0.09037039455426958
austin5_r0c0,38158,9148,58620,36,18,0,1,20,39,0.09881382852894462
austin5_r0c1,28185,7613,6664,8,5,1,0,3,7,0.13706606942889138
austin5_r0c2,13523,497,4141,7,2,0,0,0,2,0.27033218785796104
austin5_r0c3,24891,1577,21376,12,4,0,1,1,6,0.11361472548397335
austin5_r0c4,70271,5941,152536,126,15,1,1,11,26,0.03783727543871818
austin5_r1c0,41684,5239,93636,52,23,0,1,8,32,0.07833418635347358
austin5_r1c1,49924,7243,69397,44,21,1,1,20,41,0.12480969395681218
austin5_r1c2,4379,248,13834,8,2,0,0,7,9,0.10836094328590917
austin5_r1c3,107,179,9701,4,0,0,0,5,5,0.009704027171276079
austin5_r1c4,81875,33240,100688,53,22,5,1,24,42,0.054231750079693976
austin5_r2c0,47628,10918,71834,53,27,2,0,11,36,0.09631211732877687
austin5_r2c1,59872,13372,69195,46,30,1,1,20,50,0.11890818090348546
austin5_r2c2,36593,7161,56082,31,16,0,0,11,27,0.13902894120449402
austin5_r2c3,2930,362,11529,7,1,0,0,1,2,0.049745207473914095
austin5_r2c4,14344,5700,105477,24,8,0,0,9,17,0.023659622248065126
austin5_r3c0,16853,3126,49697,38,8,0,0,2,10,0.060076718796105044
austin5_r3c1,36902,5100,94152,44,18,0,1,12,31,0.0987599776147978
austin5_r3c2,33871,2647,68264,34,16,0,0,3,19,0.11214686965724986
austin5_r3c3,33196,7547,43833,28,13,1,2,14,28,0.12766324506167515
austin5_r3c4,1,3833,610,4,0,0,0,3,3,0.0005194805194805195
austin5_r4c0,26382,5427,126263,54,15,0,0,15,30,0.03992271105826397
austin5_r4c1,38907,4123,91305,47,19,0,0,10,29,0.12063127155239367
austin5_r4c2,42810,4954,91079,42,15,0,3,14,32,0.11103610214264749
austin5_r4c3,34168,7477,53358,27,14,1,2,3,18,0.12319293421655626
austin5_r4c4,11488,2075,12344,12,6,0,1,2,9,0.07569082899479375
chicago1_r0c0,227935,185983,73418,348,296,233,4,31,98,0.07862210764881346
chicago1_r0c1,233672,198688,69243,312,264,192,3,51,126,0.09132655898686709
chicago1_r0c2,196467,125454,81483,326,258,185,1,57,131,0.09764585974594178
chicago1_r0c3,176709,69614,55017,187,161,128,2,39,74,0.10466104873596559
chicago1_r0c4,164535,17514,88849,79,42,18,0,16,40,0.09462744111977202
chicago1_r1c0,275826,140741,42068,207,188,160,0,25,53,0.06049077186372647
chicago1_r1c1,91121,52949,61184,169,118,64,0,40,94,0.10244209862927367
chicago1_r1c2,119423,91961,45017,205,170,106,1,33,98,0.103214709371293
chicago1_r1c3,153268,47495,73681,62,32,14,0,21,39,0.07260925551204898
chicago1_r1c4,4488,18198,101328,3,1,0,0,21,22,0.01095674591807505
chicago1_r2c0,208894,40149,7326,9,5,1,0,8,12,0.012676962676962677
chicago1_r2c1,29985,81865,11268,14,6,1,0,30,35,0.021292178917080826
chicago1_r2c2,189436,27575,13030,6,5,0,0,10,15,0.03303200864176474
chicago1_r2c3,124239,99271,43757,21,16,9,0,39,46,0.02019119828580847
chicago1_r2c4,51575,119221,2794,5,5,1,0,40,44,0.018757871014780936
chicago1_r3c0,2461,318,7699,5,2,0,0,0,2,0.08354430379746836
chicago1_r3c1,232377,108189,49203,13,8,5,0,8,11,0.018786660650559908
chicago1_r3c2,6176,7561,41129,22,3,0,0,6,9,0.019953247620637837
chicago1_r3c3,2711,9167,20515,10,2,0,0,10,12,0.014101861993428258
chicago1_r3c4,610,20046,7060,3,1,0,0,4,5,0.007427413909520594
chicago1_r4c0,737,0,3336,4,1,0,0,1,2,0.009582477754962354
chicago1_r4c1,1493,54,7547,3,1,0,0,2,3,0.024489795918367346
chicago1_r4c2,9,450,18433,6,0,0,0,2,2,0.0
chicago1_r4c3,68262,17427,12002,10,3,1,1,14,17,0.03206252990907641
chicago1_r4c4,130544,51056,41037,20,8,1,1,28,36,0.04261145433294373
chicago2_r0c0,305384,62516,102949,47,16,5,0,28,39,0.059185296456658126
chicago2_r0c1,118235,69753,51032,72,22,7,0,36,51,0.04848612058561159
chicago2_r0c2,130331,49953,113340,229,140,65,2,57,134,0.09797380379577653
chicago2_r0c3,192850,138695,64469,189,156,117,4,38,81,0.07491416970482882
chicago2_r0c4,237179,173537,95183,327,271,206,2,48,115,0.07699326775924875
chicago2_r1c0,178260,115422,102596,257,196,128,0,41,109,0.06752262423637732
chicago2_r1c1,279681,269251,37040,261,248,221,1,32,60,0.05481699245555763
chicago2_r1c2,225998,159276,85189,312,243,179,0,41,105,0.06508958784911192
chicago2_r1c3,213799,192837,83670,238,194,142,4,55,111,0.05900771737558178
chicago2_r1c4,285917,254387,51571,292,267,239,2,38,68,0.06042391410517458
chicago2_r2c0,268486,208664,96568,289,249,213,1,42,79,0.051502334041947005
chicago2_r2c1,353622,236489,58388,217,201,182,2,34,55,0.05092262208176165
chicago2_r2c2,342668,288057,40141,285,269,252,0,24,41,0.04552025189637899
chicago2_r2c3,381757,336912,22926,247,238,231,0,15,22,0.040656252582858085
chicago2_r2c4,350104,329225,34136,276,262,247,1,31,47,0.03696813935462816
chicago2_r3c0,232015,208448,90123,337,282,253,3,48,80,0.05647731182956568
chicago2_r3c1,274741,209202,47406,342,326,293,3,39,75,0.0637311787932532
chicago2_r3c2,206898,181082,103416,339,274,228,4,68,118,0.05884452863179367
chicago2_r3c3,218937,179336,98122,286,228,185,0,45,88,0.05345361195748662
chicago2_r3c4,211220,177109,121011,347,281,232,4,60,113,0.056218190569897575
chicago2_r4c0,275884,262571,56814,340,297,268,0,30,59,0.053613529198404064
chicago2_r4c1,302596,283917,43297,402,370,345,2,32,59,0.051918320626290294
chicago2_r4c2,266767,220062,60295,312,273,238,1,44,80,0.06882085640285984
chicago2_r4c3,245309,209079,72288,346,277,242,2,55,92,0.058707005222402305
chicago2_r4c4,281800,257467,65332,398,355,324,2,44,77,0.05561242123733815
chicago3_r0c0,59687,25948,89926,133,71,29,3,32,77,0.062182141304142326
chicago3_r0c1,81429,21832,111350,117,41,6,2,34,71,0.05189319071425803
chicago3_r0c2,98327,58065,78775,68,38,19,1,32,52,0.05026231172787274
chicago3_r0c3,71312,53674,94550,95,49,24,3,37,65,0.050959716615866214
chicago3_r0c4,107215,54093,74773,87,37,18,1,17,37,0.0486760498473473
chicago3_r1c0,108505,39834,125653,213,113,57,4,55,115,0.08142612678050402
chicago3_r1c1,91923,45963,117362,174,79,36,2,30,75,0.05613396631688397
chicago3_r1c2,60175,35471,163961,157,30,9,3,39,63,0.027795193312434692
chicago3_r1c3,30658,14070,173124,171,43,7,3,34,73,0.046507152479312336
chicago3_r1c4,80724,36989,110566,149,76,28,5,35,88,0.08927495621716287
chicago3_r2c0,51432,17584,113233,162,64,27,1,37,75,0.05812386156648452
chicago3_r2c1,103919,76013,115932,134,67,29,2,50,90,0.04168583785773443
chicago3_r2c2,36697,14573,161566,144,37,4,1,38,72,0.03299866360552376
chicago3_r2c3,71656,29916,201756,185,45,10,2,53,90,0.030744710932880902
chicago3_r2c4,80751,32430,147300,188,85,29,2,53,111,0.051823486952372794
chicago3_r3c0,83644,13449,173234,214,71,11,4,64,128,0.08033844865384142
chicago3_r3c1,105337,41288,139539,162,81,35,0,48,94,0.06329228423378604
chicago3_r3c2,108839,63545,165006,211,93,47,4,45,95,0.0562362141568077
chicago3_r3c3,99780,54581,120784,139,84,34,9,56,115,0.061156204676725785
chicago3_r3c4,77390,24283,135193,119,54,15,3,52,94,0.06274297894057429
chicago3_r4c0,136860,45604,154212,273,156,36,1,62,183,0.08453360009206717
chicago3_r4c1,95762,54834,152886,124,56,13,2,75,120,0.04447254715986932
chicago3_r4c2,130733,70532,109932,121,73,28,2,52,99,0.04511609140593478
chicago3_r4c3,135684,53324,108289,141,88,39,3,43,95,0.058238273057445396
chicago3_r4c4,151678,61168,91481,148,91,46,1,40,86,0.06303288288855585
chicago4_r0c0,115806,20497,123029,176,91,30,4,41,106,0.10524594928431301
chicago4_r0c1,94569,29726,164104,164,78,20,3,71,132,0.07000104879214106
chicago4_r0c2,33153,15271,43341,39,21,4,0,15,32,0.043148238350381556
chicago4_r0c3,56888,20585,61156,31,21,6,1,18,34,0.0340390340721138
chicago4_r0c4,64589,16714,118754,73,38,4,2,35,71,0.05473465140478668
chicago4_r1c0,49188,10920,122010,129,47,9,2,23,63,0.07275957143650191
chicago4_r1c1,85087,30090,102471,97,51,11,3,45,88,0.05524700853316925
chicago4_r1c2,21184,23340,57520,26,11,2,1,29,39,0.031228313671061762
chicago4_r1c3,56188,19145,111789,53,21,5,2,34,52,0.032942917655464546
chicago4_r1c4,104381,16301,124298,80,36,1,4,32,71,0.05129493691332986
chicago4_r2c0,88456,18841,146945,201,95,30,2,63,130,0.09762380853073592
chicago4_r2c1,92243,33925,183872,186,81,29,2,60,114,0.05829263113187513
chicago4_r2c2,123721,60899,120301,93,49,16,1,41,75,0.04445290897804864
chicago4_r2c3,76798,45128,145243,136,68,23,2,63,110,0.055891355230329995
chicago4_r2c4,102684,42097,142133,197,105,22,3,45,131,0.05226002338880127
chicago4_r3c0,97310,9286,169016,68,30,10,2,14,36,0.07430441898527004
chicago4_r3c1,84561,28712,91274,121,68,24,1,48,93,0.07172538684172232
chicago4_r3c2,49560,28400,72123,61,23,8,2,27,44,0.04938239901389281
chicago4_r3c3,31978,27634,88823,37,17,4,0,18,31,0.026967746575096183
chicago4_r3c4,57309,15595,120805,48,16,2,2,15,31,0.02517930249022686
chicago4_r4c0,167752,58075,107752,137,72,28,3,22,69,0.06933596426320261
chicago4_r4c1,108634,50685,133834,156,82,22,5,53,118,0.058873960633250344
chicago4_r4c2,44344,28268,110336,85,30,11,1,51,71,0.03864298744050489
chicago4_r4c3,65428,28169,152622,137,53,16,0,39,76,0.040392490149115355
chicago4_r4c4,95688,35834,103733,116,55,10,1,42,88,0.039174732552216
chicago5_r0c0,192449,22766,70233,9,6,1,0,6,11,0.1181194785939334
chicago5_r0c1,71485,23585,117926,188,84,42,0,26,68,0.052358981991367765
chicago5_r0c2,40618,14858,169162,170,47,10,0,37,74,0.03472593898561219
chicago5_r0c3,37585,25524,124705,117,35,10,3,36,64,0.03753026634382567
chicago5_r0c4,67743,41986,101438,119,51,14,1,35,73,0.05422415078090064
chicago5_r1c0,80693,8726,124700,51,27,5,0,22,44,0.08400637015129109
chicago5_r1c1,24632,4708,90530,73,20,5,0,10,25,0.037317631174286464
chicago5_r1c2,60505,7510,93699,68,17,4,1,12,26,0.03641421560966462
chicago5_r1c3,86561,26333,103021,53,30,10,0,31,51,0.04458515398100421
chicago5_r1c4,62895,10632,106422,107,45,10,2,16,53,0.05765190352130431
chicago5_r2c0,104027,21477,125011,87,45,12,2,35,70,0.0761853746198507
chicago5_r2c1,272478,44734,70807,60,30,10,3,35,58,0.03535427856669855
chicago5_r2c2,15434,3511,49456,37,14,0,0,13,27,0.03875321336760926
chicago5_r2c3,53010,15651,44885,17,14,4,3,12,25,0.04036541321436159
chicago5_r2c4,53899,14641,108385,82,40,7,0,26,59,0.04075853784108461
chicago5_r3c0,96867,24066,129393,55,32,8,5,27,56,0.05819687100505266
chicago5_r3c1,106562,27366,134049,62,38,10,1,29,58,0.04472671142437373
chicago5_r3c2,31473,20809,36457,17,12,3,1,15,25,0.040412259289395173
chicago5_r3c3,81,5782,49999,2,0,0,0,17,17,0.0
chicago5_r3c4,7584,4817,9213,9,8,2,0,7,13,0.03200636942675159
chicago5_r4c0,100275,15282,153793,116,64,15,2,34,85,0.09372681177343557
chicago5_r4c1,169701,33479,170192,141,69,21,4,57,109,0.05682259259694892
chicago5_r4c2,23313,8609,40683,29,11,1,0,8,18,0.036139144161921405
chicago5_r4c3,32186,9341,35603,16,12,0,0,11,23,0.03611178320832325
chicago5_r4c4,112549,31388,77272,61,45,7,3,20,61,0.0510010308719006
kitsap1_r0c0,0,16,0,0,0,0,0,1,1,nan
kitsap1_r0c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r0c2,246,29,5758,4,0,0,0,2,2,0.0
kitsap1_r0c3,1734,77,13020,13,1,0,0,0,1,0.05237483953786906
kitsap1_r0c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r1c0,0,854,0,0,0,0,0,5,5,nan
kitsap1_r1c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r1c2,2014,43,5454,9,1,0,0,0,1,0.11898940505297473
kitsap1_r1c3,0,0,2650,4,0,0,0,0,0,0.0
kitsap1_r1c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c0,0,1,0,0,0,0,0,0,0,nan
kitsap1_r2c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c2,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c3,0,0,0,0,0,0,0,0,0,nan
kitsap1_r2c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c2,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c3,0,0,0,0,0,0,0,0,0,nan
kitsap1_r3c4,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c0,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c1,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c2,0,0,0,0,0,0,0,0,0,nan
kitsap1_r4c3,2071,461,9254,6,1,0,0,1,2,0.03282653766413269
kitsap1_r4c4,21,7,7302,7,0,0,0,1,1,0.009077155824508321
kitsap2_r0c0,0,0,0,0,0,0,0,0,0,nan
kitsap2_r0c1,1456,23,6019,2,1,0,0,1,2,0.058572949946751864
kitsap2_r0c2,1845,259,28411,11,1,0,0,0,1,0.015316205533596838
kitsap2_r0c3,3948,388,34442,16,5,0,0,5,10,0.05834340991535671
kitsap2_r0c4,3905,430,15076,10,3,0,0,5,8,0.09210040605389443
kitsap2_r1c0,0,0,3845,5,0,0,0,0,0,0.0
kitsap2_r1c1,0,0,0,0,0,0,0,0,0,nan
kitsap2_r1c2,0,0,0,0,0,0,0,0,0,nan
kitsap2_r1c3,1380,38,8392,8,1,0,1,1,3,0.06201834862385321
kitsap2_r1c4,157,2,6616,7,1,0,0,0,1,0.027707808564231738
kitsap2_r2c0,0,0,0,0,0,0,0,0,0,nan
kitsap2_r2c1,15,0,3659,4,0,0,0,0,0,0.0078125
kitsap2_r2c2,0,0,0,0,0,0,0,0,0,nan
kitsap2_r2c3,1279,43,25288,20,2,0,0,1,3,0.011175616835994195
kitsap2_r2c4,2809,346,18633,15,2,0,0,3,5,0.05455987311657415
kitsap2_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap2_r3c1,2965,655,15480,15,3,0,0,4,7,0.06216505894962487
kitsap2_r3c2,0,0,4529,2,0,0,0,0,0,0.0
kitsap2_r3c3,0,0,2357,4,0,0,0,0,0,0.0
kitsap2_r3c4,0,0,0,0,0,0,0,0,0,nan
kitsap2_r4c0,0,0,18788,3,0,0,0,0,0,0.0
kitsap2_r4c1,0,29,7143,7,0,0,0,1,1,0.0
kitsap2_r4c2,3251,146,21425,15,1,0,0,3,4,0.022928767960868235
kitsap2_r4c3,0,0,2106,2,0,0,0,0,0,0.0
kitsap2_r4c4,0,0,0,0,0,0,0,0,0,nan
kitsap3_r0c0,0,0,0,0,0,0,0,0,0,nan
kitsap3_r0c1,0,0,0,0,0,0,0,0,0,nan
kitsap3_r0c2,864,173,79484,30,1,0,0,3,4,0.002873735257139436
kitsap3_r0c3,5851,1784,98141,38,3,0,0,9,12,0.011299186634425149
kitsap3_r0c4,34381,7126,59737,26,12,2,1,20,31,0.0787792472024415
kitsap3_r1c0,0,0,0,0,0,0,0,0,0,nan
kitsap3_r1c1,2146,103,23716,10,3,0,0,2,5,0.0660676532769556
kitsap3_r1c2,3942,498,88715,37,2,0,0,7,9,0.01338875731064817
kitsap3_r1c3,14508,1519,100363,33,7,0,0,16,23,0.038149036601408344
kitsap3_r1c4,402,84,62698,17,0,0,0,6,6,0.005591473003669404
kitsap3_r2c0,0,0,0,0,0,0,0,0,0,nan
kitsap3_r2c1,5367,381,75285,27,4,0,0,8,12,0.03720386077800526
kitsap3_r2c2,18924,3014,114049,50,11,0,1,12,24,0.059637582226635226
kitsap3_r2c3,3988,449,48147,16,3,0,0,6,9,0.03816863100634633
kitsap3_r2c4,34124,6290,64624,34,15,0,2,21,38,0.12549823482519076
kitsap3_r3c0,3133,734,23450,10,1,0,0,10,11,0.05432937181663837
kitsap3_r3c1,17053,2707,76908,33,12,0,0,10,22,0.0883691868249576
kitsap3_r3c2,9285,802,26199,17,5,0,0,3,8,0.11251267034575965
kitsap3_r3c3,2883,261,83378,33,2,0,0,6,8,0.024745727167872496
kitsap3_r3c4,13247,2001,59032,30,8,0,4,4,16,0.08062454853586709
kitsap3_r4c0,0,0,10231,3,0,0,0,0,0,0.0
kitsap3_r4c1,9270,1129,15140,11,3,0,0,0,3,0.13692235879881748
kitsap3_r4c2,17853,2257,110175,45,9,0,0,14,23,0.07821618037135279
kitsap3_r4c3,6993,959,69670,38,7,1,0,10,16,0.052578415736310474
kitsap3_r4c4,5556,1033,28441,16,3,1,0,4,6,0.0763671404480848
kitsap4_r0c0,2081,1508,6293,5,2,0,0,3,5,0.009627329192546583
kitsap4_r0c1,5090,2919,22323,17,4,0,0,3,7,0.016365412799218368
kitsap4_r0c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r0c3,0,0,0,0,0,0,0,0,0,nan
kitsap4_r0c4,0,0,153428,93,0,0,0,0,0,0.0
kitsap4_r1c0,0,0,0,0,0,0,0,0,0,nan
kitsap4_r1c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r1c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r1c3,0,118,42829,23,0,0,0,1,1,0.0
kitsap4_r1c4,0,0,36337,23,0,0,0,0,0,0.0
kitsap4_r2c0,26895,20795,8597,3,2,0,0,9,11,0.03656160458452722
kitsap4_r2c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r2c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r2c3,0,0,40,1,0,0,0,0,0,0.0
kitsap4_r2c4,0,0,25940,13,0,0,0,0,0,0.0
kitsap4_r3c0,0,0,0,0,0,0,0,0,0,nan
kitsap4_r3c1,0,0,0,0,0,0,0,0,0,nan
kitsap4_r3c2,0,0,0,0,0,0,0,0,0,nan
kitsap4_r3c3,0,0,362,1,0,0,0,0,0,0.0
kitsap4_r3c4,4248,50,26965,11,1,0,0,5,6,0.08470545188437614
kitsap4_r4c0,0,0,0,0,0,0,0,0,0,nan
kitsap4_r4c1,0,0,0,0,0,0,0,0,0,nan
